bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
11723,187209,6,G,"[96043, 24823, 141536, 165225, 208862, 43052, 76042, 97994, 45244, 141789]","[105584, 169101, 52598, 42205, 92237, 122107, 187209, 16110, 40666, 203790]","1. INSaNiTY - CircusP - Lucid; 2. No More - NateWantsToBattle - Mangled; 3. Ice Cream - OMFG - Ice Cream; 4. Five Nights at Freddy's 4 - Remastered - MiatriSs - Fnaf, Vol​. ​1; 5. Floating - Tobu - Floating; 6. The Puppet Song - Tryhardninja - Five Nights at Freddy's Songs; 7. Infectious (Original Mix) - Tobu - Infectious (Original Mix); 8. Welcome to the Club - Nightcore Edit - Manian - Nightcore; 9. Be Alive! - Nightcore - Dreamworld; 10. Mashed Potatoes - OMFG - Mashed Potatoes",A. In My Room - Jacob Collier - In My Room; B. It Goes Like This - Thomas Rhett - It Goes Like This; C. Dirty Bass - Far East Movement - Dirty Bass; D. True To Your Heart - Pop Version - Orlando Brown - Ella Enchanted; E. Speak Easy - 311 - Don't Tread On Me; F. The Forgotten - Green Day - ¡TRÉ!; G. I Got No Time - DJ Link - Love; H. The Inside Out - Thomas Newman - Cinderella Man; I. Baila Bolero - Fun Fun - The Best of; J. Ferris Bueller - Flatsound - Did Everything Feel Beautiful When You Let Go of the Idea of Being Anything at All,0,G,G,1,0.472,0.964
4552,173960,1,B,"[71227, 33131, 130343, 159615, 167717, 107391, 59318, 101509, 129966, 202922]","[122566, 173960, 168049, 68570, 39543, 34810, 24293, 9675, 64160, 66010]",1. She's a Riot - The Jungle Giants - Learn to Exist; 2. Coming of Age - Foster The People - Supermodel; 3. Thinkin Aboutchu - Dan Croll - Sweet Disarray; 4. Everlasting Arms - Vampire Weekend - Modern Vampires of the City; 5. Mansard Roof - Vampire Weekend - Vampire Weekend; 6. Let's Go For a Ride - Pomplamoose - Hey It's Pomplamoose; 7. Salt - Bad Suns - Language & Perspective; 8. Hey Ya! - Radio Mix / Club Mix - OutKast - Speakerboxxx/The Love Below; 9. Just One Day - Mighty Oaks - Howl; 10. Beta Love - Ra Ra Riot - Beta Love,"A. Further Out - Beat Connection - The Palace Garden; B. Palace Garden, 4 Am - Beat Connection - The Palace Garden; C. Sometimes Wonder - Beat Connection - The Palace Garden; D. Hesitation - Beat Connection - Product 3; E. Other Side of the Sky - Beat Connection - The Palace Garden; F. Theme from Yours Truly - Beat Connection - Surf Noir; G. Saola - Beat Connection - The Palace Garden; H. Invisible Cities - Beat Connection - The Palace Garden; I. Oeuvreboard - Beat Connection - The Palace Garden; J. Another Go Round - Beat Connection - Product 3",9,A,A,0,0.472,0.964
6451,254,0,A,"[48808, 38849, 76762, 187890, 211424, 203911, 137777, 33690, 4007, 20740]","[254, 4320, 172407, 130238, 196803, 82942, 74765, 82291, 69134, 135927]","1. Boots and Blood - Five Finger Death Punch - Got Your Six; 2. Mama Said Knock You Out - Five Finger Death Punch - The Wrong Side Of Heaven & The Righteous Side Of Hell; 3. Blind - Live at CBGB - Korn - Live & Rare; 4. The Enemy - Godsmack - Good Times, Bad Times - Ten Years of Godsmack; 5. Fight For Your Right - Beastie Boys - Licensed To Ill; 6. Destroy Everything - Hatebreed - Supremacy; 7. Bombshell - Powerman 5000 - Anyone For Doomsday?; 8. Move Your Body - Alan Walker Remix - Sia - This Is Acting (Deluxe Version); 9. Hardwired - Metallica - Hardwired…To Self-Destruct; 10. Pop That - French Montana - Excuse My French","A. Rotting In Vain - Korn - The Serenity of Suffering; B. Divine - Korn - Korn; C. Good God - Korn - Life Is Peachy; D. Another Brick in the Wall, Pt. 1, 2, 3 - Korn - Greatest Hits, Vol. 1; E. Burn The Obedient - feat. Noisia - Korn - The Path Of Totality; F. Bleeding Out - feat. Feed Me - Korn - The Path Of Totality; G. Freak On a Leash - Korn - Follow The Leader; H. Get Up! - feat. Skrillex - Korn - The Path Of Totality; I. Everything Falls Apart - Korn - The Serenity of Suffering; J. Let's Go (feat. Noisia) - Korn - The Path Of Totality",9,G,G,0,0.472,0.964
8367,16316,5,F,"[108005, 144629, 11200, 75976, 207910, 54787, 193653, 90153, 19367, 181631]","[134376, 126295, 125901, 157053, 11050, 16316, 85581, 159968, 14685, 77423]",1. current location - LANY - kinda; 2. Weapons (Stripped) [Lost Recording #3] - Mark Diamond - War (The Lost Recordings); 3. 13 - LANY - LANY; 4. Don't Wanna Be Your Girl - Wet - Wet; 5. Hearts Don't Break Around Here - Ed Sheeran - ÷; 6. Yesterday - Imaginary Future - Yesterday; 7. Dive - Ed Sheeran - ÷; 8. Bloodstain - Wrabel - Bloodstain; 9. Take My Heart - Birdy - Beautiful Lies; 10. How Would You Feel (Paean) - Ed Sheeran - ÷,A. The Lost Boy (feat. Skizzy Mars) - Lostboycrow - Sigh for Me; B. Missing London - Lostboycrow - Missing London; C. Talk Back to Me - Lostboycrow - Talk Back to Me; D. All My Lives at Once - Lostboycrow - All My Lives at Once; E. Where It All Goes - Lostboycrow - Where It All Goes; F. Love Won't Sleep - Lostboycrow - Love Won't Sleep; G. Powers (Kill Paris Remix) - Lostboycrow - Powers (Kill Paris Remix); H. Traveler - Lostboycrow - Traveler: The First Legend; I. Devil's in the Backseat - Lostboycrow - Devil's in the Backseat; J. Verona - Lostboycrow - Verona,9,F,F,1,0.472,0.964
10387,98427,3,D,"[166153, 73446, 146132, 156833, 75578, 129385, 122927, 21527, 166069, 153266]","[6347, 159512, 136116, 98427, 90762, 65769, 97753, 157738, 59514, 149935]",1. Time Flies - Radio Edit - Jeckyll & Hyde - Time Flies / Freefall; 2. Push Push - Kat Deluna - Inside Out; 3. Day 'N' Night - Dash of Honey - Drink Up And Party! Hip Hop Edition; 4. Let a Boy Cry - Gala - Come Into My Life (The Album); 5. Castles In The Sky (featuring Marsha) - Ian van Dahl - Castles In The Sky; 6. Ma Ya Hi (Dragostea Din Tei) - O-Zone - Ma Ya Hi (Dragostea Din Tei) [English Mixes]; 7. Flight 643 - Tiësto - Magikal Journey - The Hits Collection; 8. Dragostea Din Tei - Original Italian Version - O-Zone - Ma Ya Hi (Dragostea Din Tei) [English Mixes]; 9. Born Slippy (Nuxx) - Underworld - 1992 - 2012; 10. Black and Yellow (Remix) - WorkThis!Remix - Best of 2011 Dance Hits! Remixed,"A. Smells Like Teen Spirit - The Muppets Barbershop Quartet - Los Muppets; B. A Go-Go Dancer - The Ventures - The Ventures A Go-Go; C. Volverte a Amar - Alejandra Guzman - Indeleble; D. Dragostea Din Tei - DJ Ross Radio RMX - O-Zone - Ma Ya Hi (Dragostea Din Tei) [English Mixes]; E. Get Down On Your Knees And Tell Me You Love Me - All Time Low - Dirty Work; F. Payaliya (From ""Deewana"") - Kumar Sanu - Legendary Hits of Kumar Sanu & Alka Yagnik; G. Bustin' (Makes Me Feel Good) - Iron Chic - Not Like This; H. Bitter End - The Veer Union - Divide the Blackened Sky; I. When the Lights Go Out - Jason Aldean - They Don't Know; J. Bloodlines - Hands Like Houses - Dissonants",0,D,D,1,0.472,0.964
2230,46885,0,A,"[44460, 199805, 199367, 130641, 32474, 125475, 123459, 163015, 166144, 87303]","[46885, 193873, 1514, 126554, 175082, 128737, 69490, 6628, 5654, 48628]","1. You're The One That I Want - From ""Grease Live!"" Music From The Television Event - Julianne Hough - Grease Live!; 2. Cake By The Ocean - From ""Grease Live!"" Music From The Television Event - DNCE - Grease Live!; 3. Your Obedient Servant - Leslie Odom Jr. - Hamilton; 4. Greased Lightnin' - From ""Grease Live!"" Music From The Television Event - Aaron Tveit - Grease Live!; 5. Ralphie to the Rescue - A Christmas Story Ensemble - A Christmas Story - The Musical; 6. I'd Do Anything - Oliver! - 1994 London Palladium Cast - Oliver!; 7. When You're a Wimp - Clarke Hallum - A Christmas Story - The Musical; 8. The Story of Tonight - Reprise - Anthony Ramos - Hamilton; 9. Dear Theodosia - Leslie Odom Jr. - Hamilton; 10. Havin' A Hunch - Original Broadway Cast Recording - David Shiner - Seussical","A. There Is A Santa Claus - Matthew Gumley, Beth Leavel - Elf - The Musical; B. Convincing - Nora En Pure - Convincing; C. That's Why - Michael McDonald - If That's What It Takes; D. Pumpin Blood - Franne Remix - NONONO - We Are Only Remixes; E. Grown-Up Christmas List - Peter Hollens - A Hollens Family Christmas; F. Your Number - Ayo Jay - Your Number; G. The First Noel - The O'Neill Brothers - Spirit of the Season - Volume I; H. Carnival (feat. Anthony Hamilton) - Gorillaz - Humanz; I. Dagger - Drop Electric - Finding Color in the Ashes; J. She Is Love - Full Band Version - Parachute - Losing Sleep",0,A,A,1,0.472,0.964
5720,88524,5,F,"[174971, 69379, 187925, 190005, 100482, 95079, 99723, 112168, 132923, 437]","[138536, 44486, 19552, 23148, 163061, 88524, 54844, 165846, 44225, 65927]","1. Santa Claus Is Coming To Town - Michael Bublé - Christmas; 2. I'll Be Home for Christmas - Home Free - Full Of Cheer; 3. Let It Go - Bonus Track - Pentatonix - PTX, Vols. 1 & 2 (Japan Edition); 4. Gloria (Angels We Have Heard On High) - Hillsong Worship - We Have a Savior; 5. It's Beginning To Look A Lot Like Christmas - Michael Bublé - Christmas; 6. White Winter Hymnal - Fleet Foxes - Fleet Foxes; 7. All I Want for Christmas Is You - Mariah Carey - Merry Christmas; 8. Santa Baby - Ariana Grande - Christmas Kisses; 9. O Holy Night - Kari Jobe - Where I Find You: Christmas Edition; 10. The Christmas Song - Michael Bublé - Christmas",A. Love Me - Justin Bieber - My World; B. Favorite Girl - Justin Bieber - My World; C. Purpose - Justin Bieber - Purpose; D. What Do You Mean? - Acoustic - Justin Bieber - Purpose; E. First Dance - Justin Bieber - My World; F. Drummer Boy - Justin Bieber - Under The Mistletoe; G. One Love - Justin Bieber - Believe; H. Love Yourself - Justin Bieber - Purpose; I. No Sense - Justin Bieber - Purpose; J. Born To Be Somebody - Justin Bieber - Never Say Never - The Remixes,9,F,F,1,0.472,0.964
6785,156713,8,I,"[135828, 81669, 80616, 154584, 99062, 11647, 122031, 163906, 7208, 135953]","[56356, 85504, 46958, 72318, 160289, 99133, 168711, 153943, 156713, 23475]","1. Ella Y Yo - Reggaetones - Reggaeton Old School; 2. Tigi Tigi - Hakim - Tigi Tigi; 3. Dime Si Te Vas con Él - US Version - Flex - La Evolución Romantic Style; 4. Pam Pam - Wisin & Yandel - Pa'l Mundo First Class Delivery; 5. Dembow - Wisin & Yandel - Pa'l Mundo First Class Delivery; 6. Bailando - Spanish Version - Enrique Iglesias - SEX AND LOVE; 7. El Telefono - Héctor ""El Father"" - The Bad Boy; 8. Abusadora - Wisin & Yandel - La Revolucion; 9. Te Amo - Makano - Te Amo; 10. Guasa, Guasa - Tego Calderon - El Abayarde",A. No Te Puedo Olvidar - Nicky Jam - Fénix; B. Si te Preguntan - Nicky Jam - Mas Flow; C. Eres Tú - Nicky Jam - Haciendo Escante; D. Sabanas Blanca - Nicky Jam - DJ Blass: Sandunguero Hits; E. Gatas En La Disco - Nicky Jam - Salon De La Fama; F. Voy A Beber - Remix - Nicky Jam - Voy A Beber; G. Curiosidad - Nicky Jam - Nicky Jam Hits; H. Buscarte - Nicky Jam - Salon De La Fama; I. Hasta el Amanecer - Nicky Jam - Fénix; J. Travesuras - Remix - Nicky Jam - Nicky Jam Hits,9,E,E,0,0.472,0.964
9397,126545,5,F,"[29552, 119449, 18816, 173185, 213255, 172920, 107167, 180144, 67159, 61440]","[166627, 185433, 163981, 182214, 111346, 126545, 17745, 140280, 190452, 175000]",1. Spaceman - Carnage Festival Trap Remix - Hardwell - Spaceman; 2. How To Be Eaten By A Woman - The Glitch Mob - Drink The Sea; 3. Knock You Out - Tiësto - Kaleidoscope; 4. Blue Jeans - RAC Mix - Lana Del Rey - Blue Jeans Remixes; 5. Just a Thought - Fred V & Grafix - Summer Slammers 2012; 6. How We Do - Original Mix) - Hardwell - How We Do; 7. Nyana - T4l Remix - Tiësto - Just Be; 8. The Fusion (Mix Cut) - Armin van Buuren's Intro Mix - Omnia - A State Of Trance 2012 (Mixed by Armin van Buuren); 9. Everything - Cazzette Remix - EDX - On The Edge (Remixed); 10. Etude - NERO - Welcome Reality +,A. The Thrill - Porter Robinson Remix - NERO - The Thrill; B. Tonight - NERO - Between II Worlds; C. Satisfy - NERO - Satisfy; D. Into The Night - Nero 1988 Remix - NERO - Into The Night; E. It Comes And It Goes - NERO - Between II Worlds; F. 2808 - NERO - Welcome Reality; G. Satisfy - NERO - Between II Worlds; H. Dreams - NERO - Dreams; I. Two Minds - NERO - Between II Worlds; J. Promises - Calvin Harris Remix - NERO - Promises,9,A,A,0,0.472,0.964
8208,111331,4,E,"[100372, 63816, 203861, 168060, 167936, 59289, 7836, 94471, 202519, 164048]","[192047, 6075, 93967, 24693, 111331, 28085, 29119, 38260, 200990, 50233]",1. Selfish - Future - HNDRXX; 2. Not Going Home - DVBBS - Not Going Home; 3. Powerful (feat. Ellie Goulding & Tarrus Riley) - Major Lazer - Peace Is The Mission; 4. Call On Me - Ryan Riback Extended Remix - Starley - Call On Me; 5. Drunk Enough to Say That I Love You - PLVTINUM - Drunk Enough to Say That I Love You; 6. Show Me Love - EDX Remix / Radio Edit - Sam Feldt - Show Me Love; 7. Sunday Candy - Donnie Trumpet & The Social Experiment - Surf; 8. Takes My Body Higher (feat. Lincoln Jesser) - Shoffy - Takes My Body Higher (feat. Lincoln Jesser); 9. That's What I Like - Bruno Mars - 24K Magic; 10. Make You Feel Good - Fetty Wap - Make You Feel Good,A. Visions - Cheat Codes - Visions; B. Queen Elizabeth - Attom Remix - Cheat Codes - Queen Elizabeth; C. Sober - Krakn Remix - Cheat Codes - Sober; D. No Promises (feat. Demi Lovato) - Club Edit - Cheat Codes - No Promises (feat. Demi Lovato); E. Sex - Cheat Codes - Sex; F. Say Goodbye - Cheat Codes - Say Goodbye; G. Let Me Hold You (Turn Me On) - Mokita Remix - Cheat Codes - Let Me Hold You (Turn Me On); H. Adventure - Cheat Codes - Adventure; I. Stay With You - Cheat Codes - Stay With You; J. No Promises (feat. Demi Lovato) - Stripped Version - Cheat Codes - No Promises (feat. Demi Lovato),9,D,D,0,0.472,0.964
341,17135,6,G,"[94781, 122014, 37302, 157902, 42367, 144705, 37449, 90024, 18746]","[202125, 49613, 145977, 46039, 42953, 79028, 17135, 72090, 165382, 113287]","1. Deep Relaxation and Relaxing Music - Shiatsu Massager Music - Shiatsu Massage Music - Healing Hands and Healing Music; 2. Gentle Winds - Rest & Relax Nature Sounds Artists - Forest Sounds with Soft Rains & Gentle Winds: Nature Sounds for Deep Sleep, Meditation & Relaxation; 3. A Woodland Clearing With Wildlife - White Noise Research - Keep Calm With Nature Sounds: Switch Off and Relax With the Soothing Sound of Natural White Noise At It's Relaxing Best; 4. Meditation Music - Yoga Music - Yoga Music; 5. Le Brasier De Tristesse - Sylvain Chauveau - Des Plumes Dans La Tête; 6. Morning Songbirds - Rest & Relax Nature Sounds Artists - Forest Sounds with Soft Rains & Gentle Winds: Nature Sounds for Deep Sleep, Meditation & Relaxation; 7. Rain: Cosy in the House - Nature Sounds Research - Aqua: Rain and Water Sounds for Sleep and Relaxation; 8. Pebble Beach - Echoes Of Nature - Ocean Waves; 9. Forest Sounds - Akim Bliss - Nature Sounds: Ocean Waves, Forest Sounds, Rain, Wind, Thunder, Wilderness Stream (For Deep Sleep, Meditation, & Relaxation)",A. 7even OH! - Massappeals - All Trap Music; B. Mirá Como Está La Vagancia - Damas Gratis - Sin Remedio; C. La Vecinita - K-Paz De La Sierra - Pensando En Ti; D. I Can't See Texas From Here - George Strait - Strait From The Heart; E. La Tormenta De Arena - Dorian - La Ciudad Subterránea; F. Help Me (feat. Kelis) - feat Kelis - Timo Maas - Loud; G. Nature Sounds for Sleep: Exotic Jungle - Jamie Llewellyn - Nature Sounds for Sleep: Exotic Jungle; H. I Can Almost See You - Hammock - Raising Your Voice...Trying to Stop an Echo; I. Feel Good (feat. Kevin Gates) - Stitches - Feel Good (feat. Kevin Gates); J. Runaway - Ryn Weaver - The Fool,0,G,G,1,0.472,0.964
3551,197349,5,F,"[122199, 178528, 166125, 195278, 156918, 184232, 40296, 37623]","[147389, 173781, 108744, 74801, 42958, 197349, 120429, 49428, 1258, 159085]",1. Way Down South - The Young Folk - The Little Battle; 2. Todo Cambia - Mercedes Sosa - Será Posible El Sur?; 3. Bravado - Lorde - Pure Heroine; 4. Needle - Born Ruffians - Birthmarks (Deluxe Edition); 5. Horny Hippies - The Dodos - Beware of the Maniacs; 6. One Love / People Get Ready - Bob Marley & The Wailers - Exodus; 7. All These Things That I've Done - The Killers - Hot Fuss; 8. Good Monsters - Jars Of Clay - Good Monsters,A. Stand by Your Gun - George Ezra - Wanted On Voyage; B. Leaving It Up to You - George Ezra - Wanted On Voyage; C. Blame It on Me - George Ezra - Wanted On Voyage; D. Spectacular Rival - George Ezra - Wanted On Voyage; E. Drawing Board - George Ezra - Wanted On Voyage; F. Listen to the Man - George Ezra - Wanted On Voyage; G. Don't Matter Now - George Ezra - Don't Matter Now; H. Get Lonely with Me - George Ezra - Cassy O' (EP); I. Don't Matter Now - Acoustic Version - George Ezra - Don't Matter Now; J. Cassy O' - George Ezra - Wanted On Voyage,9,J,J,0,0.472,0.964
3987,72498,6,G,"[165864, 43361, 123992, 97310, 194616, 24333, 155111, 70340, 112138, 143436]","[141751, 144843, 156319, 82202, 165186, 16979, 72498, 10700, 35999, 2932]",1. It's Too Late - Wild Belle - Isles; 2. Ayer y Hoy - Brownout - Aguilas and Cobras; 3. Ho Hey - The Lumineers - The Lumineers; 4. Don’t Wait - Mapei - Hey Hey; 5. Five Seconds - Twin Shadow - Confess; 6. Wait So Long - Trampled By Turtles - Palomino; 7. Clean - Ryan Adams - 1989; 8. Don't Ask For More - Adam Green - Adam Green & Binki Shapiro; 9. Escalator - El Huervo - To Stop You Must Die; 10. Mouthful of Diamonds - Phantogram - Eyelid Movies,A. I Love You And Buddha Too - Mason Jennings - In The Ever; B. Nothing - Mason Jennings - Mason Jennings; C. Duluth - Mason Jennings - Birds Flying Away; D. If You Ain't Got Love - Mason Jennings - Boneclouds; E. The Mountain - Mason Jennings - Birds Flying Away; F. Ulysses - Mason Jennings - Use Your Voice; G. Darkness Between the Fireflies - Mason Jennings - Mason Jennings; H. Something About Your Love - Mason Jennings - In The Ever; I. Raindrops on the Kitchen Floor - Mason Jennings - Minnesota; J. Machines - Mason Jennings - 180 South Soundtrack,9,B,B,0,0.472,0.964
6936,118558,2,C,"[14664, 129784, 124776, 170211, 145803, 35811, 185089, 105178, 66655, 115076]","[203140, 144834, 118558, 106142, 76419, 200891, 184484, 205680, 210176, 185288]",1. My Ever Changing Moods - Single Edit - The Style Council - Greatest Hits; 2. Gold - Spandau Ballet - Gold - The Best Of Spandau Ballet; 3. Mirror Man - The Human League - Dare/Fascination!; 4. Ghost Town - 2015 Remaster - The Specials - More Specials (Deluxe Version); 5. Back On The Chain Gang - 2007 Remastered Version - Pretenders - Learning To Crawl [Expanded and Remastered]; 6. Just Got Lucky - Jo Boxers - Like Gangbusters; 7. Reap the Wild Wind - 2009 Remaster - Ultravox - Quartet (2009 Remaster); 8. Nowhere Girl - B-Movie - Remembrance Day; 9. The Tide Is High - 2001 Digital Remaster - Blondie - Autoamerican; 10. It's My Life - 1997 Remastered Version - Talk Talk - It's My Life,A. Somebody To Love - Remastered 2011 - Queen - A Day At The Races; B. Nevermore - Remastered 2011 - Queen - Queen II; C. Under Pressure - Remastered 2011 - Queen - Hot Space; D. Lazing On A Sunday Afternoon - Remastered 2011 - Queen - A Night At The Opera; E. Some Day One Day - Remastered 2011 - Queen - Queen II; F. Body Language - Remastered 2011 - Queen - Hot Space; G. Good Company - Remastered 2011 - Queen - A Night At The Opera; H. Who Wants To Live Forever - Remastered 2011 - Queen - Greatest Hits II; I. Fat Bottomed Girls - Digital Remaster - Queen - The Platinum Collection; J. Breakthru - Remastered 2011 - Queen - The Miracle,9,C,C,1,0.472,0.964
11632,118420,9,J,"[99432, 22456, 113525, 182273, 209448, 164629, 119868, 43520, 122025, 187107]","[135392, 95094, 144406, 64026, 156923, 94159, 42345, 194701, 194613, 118420]",1. Used to Love You Sober - Kane Brown - Chapter 1 - EP; 2. Die A Happy Man - Thomas Rhett - Tangled Up; 3. Fire Away - Chris Stapleton - Traveller; 4. In Case You Didn't Know - Brett Young - Brett Young; 5. Losing Sleep - Chris Young - Losing Sleep; 6. Middle of a Memory - Cole Swindell - You Should Be Here; 7. Body Like A Back Road - Sam Hunt - Body Like A Back Road; 8. Side To Side - Ariana Grande - Dangerous Woman; 9. Drinkin' Too Much - Sam Hunt - Drinkin' Too Much; 10. Hair Up - Justin Timberlake - TROLLS (Original Motion Picture Soundtrack),A. Ball Cap - Dylan Scott - Dylan Scott; B. Love Yourself - Dylan Scott - Love Yourself; C. Makin' This Boy Go Crazy - Dylan Scott - Dylan Scott; D. Living Room - Dylan Scott - Dylan Scott; E. Passenger Seat - Dylan Scott - Dylan Scott; F. My Town - Dylan Scott - Dylan Scott; G. Crazy Over Me - Dylan Scott - Dylan Scott; H. Beer Buddies - Dylan Scott - Dylan Scott; I. Closer - Dylan Scott - Closer; J. My Girl - Dylan Scott - Dylan Scott,9,J,J,1,0.472,0.964
