bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative
48,78236,8,I,"[193059, 251587, 233582, 99970, 135726, 120099, 202909, 234190, 157802, 152872]","[116742, 138049, 250460, 68556, 65060, 242881, 158925, 234706, 78236, 110502]",1. Glorious (feat. Skylar Grey) - Macklemore - GEMINI; 2. No Air - Jordin Sparks - Jordin Sparks; 3. Alright - Kendrick Lamar - To Pimp A Butterfly; 4. Shot Down - Khalid - American Teen; 5. All Of The Lights - Kanye West - My Beautiful Dark Twisted Fantasy; 6. Pray - Sam Smith - The Thrill Of It All; 7. Uptown Funk - Will Sparks Remix - Mark Ronson - Uptown Funk (Remixes); 8. Moves - Big Sean - I Decided.; 9. U Only Call Me When It's Raining Out - gnash - U; 10. Maybe - Russ - Maybe,"A. Somewhere On A Beach - Dierks Bentley - Black; B. A Serious House On Serious Earth - Iron Chic - The Constant One; C. Let Me Be The One - Carpenters - Carpenters; D. Janeiro - Chiller Twist Blue Line Remix - Solid Sessions - Armada Lounge: The Best Downtempo Songs Vol. 1; E. Avengers: Age of Ultron Title - Brian Tyler - Avengers: Age of Ultron; F. Everyone's At It - Lily Allen - It's Not Me, It's You; G. Abigail - PXNDX - Poetics; H. Café au lait - Paris Café Society - French Café: A Parisian Gypsy Jazz Swing Experience; I. Patron Tequila - Paradiso Girls - Patron Tequila; J. Toyland - Johnny Mathis - Johnny Mathis Gold: A 50th Anniversary Christmas Celebration",0,A,A,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
16512,69434,4,E,"[235199, 206713, 161360, 63138, 37537, 101512, 174189, 95098, 168205, 75894]","[2681, 62258, 182790, 146997, 69434, 196615, 174131, 229380, 7318, 125514]","1. Cross My Heart - Single Version - Billy Stewart - One More Time : The Chess Years; 2. I Want Someone - The Mad Lads - In Action; 3. You Are Everything - The Stylistics - Can't Give You Anything But My Love:The Love Songs; 4. Who Do You Love - The Sapphires - Best Of The Sapphires; 5. There Is Something On Your Mind - Big Jay McNeely & his Band - The Anthology Of American Rock 'n' Roll, Vol. 16; 6. Somebody Please - The Vanguards - Lost Soul, Vol. 8; 7. We Belong Together - Ritchie Valens - The 1950's Compilation Album, Vol. 39; 8. Darling Baby - Mono - The Elgins - The Motown Anthology; 9. Dedicated To The One I Love - 45 version - The Temprees - The Best Of The Temprees; 10. Tell Him - Patti Drew - Workin' On A Groovy Thing....The Best Of",A. The Look of Love - The Delfonics - La La Means I Love You; B. La-La Means I Love You - Remastered - The Delfonics - La La Means I Love You; C. Baby I Love You - The Delfonics - The Delfonics; D. Make You Say Ooh - Keith Sweat - 'Til the Morning; E. Over and Over - The Delfonics - The Delfonics; F. Trying to Make a Fool of Me - The Delfonics - The Delfonics; G. Can You Remember - The Delfonics - La La Means I Love You; H. I Gave to You - The Delfonics - The Delfonics; I. Ready or Not Here I Come (Can't Hide from Love) - Remastered - The Delfonics - The Sound Of Sexy Soul; J. Somebody Loves You - Remastered - The Delfonics - The Sound Of Sexy Soul,8,B,B,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
7211,31244,4,E,"[87182, 224996, 93206, 10227, 206530, 23771, 43860, 94415, 126525, 176285]","[154643, 81737, 109958, 73160, 31244, 179395, 102026, 144382, 163998, 35235]","1. Have Yourself A Merry Little Christmas - Frank Sinatra - The Christmas Collection; 2. A Merry Christmas At Grandmother's - Single Version - The Andrews Sisters - Christmas; 3. Twelve Days Of Christmas - Single Version - Bing Crosby - Christmas; 4. The Lord's Prayer - Frank Sinatra - Christmas Songs By Sinatra; 5. The Christmas Song - Joy Album Version - Avalon - Joy; 6. Silent Night - Michael Bublé - Christmas; 7. Ave Maria - Céline Dion - Ihre schönsten Weihnachtslieder; 8. Have Yourself A Merry Little Christmas - Michael Bublé - Christmas; 9. Frosty the Snowman - Mitch Miller - Cool Down Santa, Please Do; 10. The Man With All The Toys - The Beach Boys - The Beach Boys' Christmas Album",A. With A Little Help From My Friends - Stereo Mix / Live / 1967 - The Beach Boys - 1967 - Sunshine Tomorrow; B. Don't Worry Baby - The Beach Boys - Shut Down Vol. 2; C. Cabinessence - The Beach Boys - 20/20; D. Surfer Girl - The Beach Boys - Surfer Girl; E. Frosty The Snowman - The Beach Boys - The Beach Boys' Christmas Album; F. Good Vibrations - The Beach Boys - The Smile Sessions; G. Surfer Girl (Master) - The Beach Boys - Becoming The Beach Boys: The Complete Hite & Dorinda Morgan Sessions; H. Barbara Ann - The Beach Boys - Spirit Of America; I. Your Summer Dream - The Beach Boys - Surfer Girl; J. Little Honda (Stereo) - The Beach Boys - All Summer Long,9,E,E,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
1013,7530,5,F,"[154141, 199181, 246140, 136820, 64322, 246585, 67109, 56735, 54043, 250916]","[211204, 237335, 106994, 31656, 135872, 7530, 121008, 16730, 22706, 104945]","1. Miss Jackson (feat. LOLO) - feat. Lolo - Panic! At The Disco - Too Weird To Live, Too Rare To Die!; 2. Can't Feel My Face - The Weeknd - Beauty Behind The Madness; 3. Beast - Nico Vega - Fury Oh Fury EP; 4. Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix - Lana Del Rey - Summertime Sadness [Lana Del Rey vs. Cedric Gervais]; 5. Mess Around - Cage The Elephant - Tell Me I'm Pretty; 6. Lose Yourself to Dance - Daft Punk - Random Access Memories; 7. Hallelujah - Panic! At The Disco - Death Of A Bachelor; 8. Ways To Go - Grouplove - Spreading Rumours; 9. Would You Still Be There - Of Mice & Men - Restoring Force; 10. Everybody Talks - Neon Trees - Picture Show",A. Ultraviolence - Hook N Sling Remix - Lana Del Rey - Ultraviolence; B. Burning Desire - Lana Del Rey - Burning Desire; C. 13 Beaches - Lana Del Rey - Lust For Life; D. Off To The Races - Lana Del Rey - Born To Die - The Paradise Edition; E. Terrence Loves You - Lana Del Rey - Honeymoon; F. Body Electric - Lana Del Rey - Born To Die - The Paradise Edition; G. West Coast - The Young Professionals Minimal Remix - Lana Del Rey - Remixes & Covers; H. Blue Velvet - Lana Del Rey - Born To Die - The Paradise Edition; I. Blue Jeans - Lana Del Rey - Video Games; J. Big Eyes - Lana Del Rey - Big Eyes: Music From The Original Motion Picture,9,D,D,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
16590,51636,3,D,"[151542, 27653, 79175, 180357, 61292, 211226, 4954, 160776, 220412, 71434]","[200482, 164178, 89312, 51636, 183751, 239706, 122626, 89338, 89176, 230595]","1. Toss It Up - Album Version (Edited) - 2Pac - Greatest Hits; 2. Lord Knows - 2Pac - Me Against The World; 3. 1990-Sick (Kill 'Em All) - Spice 1 - Best Of Spice 1; 4. The Omen - DMX - Flesh Of My Flesh, Blood Of My Blood; 5. Claremont Lounge - Bubba Sparxxx - The Charm; 6. That's Gangsta - Bun B - Ii Trill (Amended); 7. Get At Me Dog - DMX - It's Dark And Hell Is Hot; 8. G's - Scarface - The Diary; 9. Drinks - Twista - Kamikaze; 10. Pussy Crook - Mystikal - Tarantula","A. Perfect Day (feat. Chink Santanna & Logic) - Jim Jones - Perfect Day Feat. Chink Santana & Logic; B. Situations - Jim Jones - The Kitchen; C. Finesse - Jim Jones - Finesse (feat. Rich Homie Quan, A$AP Ferg & Desiigner) - Single; D. Emotionless - Jim Jones - Hustler's P.o.m.e. (expanded Edition); E. Eastside - Jim Jones - The Kitchen; F. Gigabyte - Jim Jones - Gigabyte; G. Precious - Explicit Album Version - Jim Jones - Pray IV Reign; H. Pop Champagne - Explicit Album Version - Jim Jones - Pray IV Reign; I. Swag On - Jim Jones - Swag Nation 3.0; J. Word 2 My Muva (feat. Chubbie Baby, Meek Mill, Future) - Jim Jones - Vampire Life",9,H,H,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
11438,27129,8,I,"[166334, 38395, 239388, 100439, 88712, 29503, 186821, 153221, 141028, 39658]","[119631, 978, 159732, 211342, 166866, 88624, 236257, 232132, 27129, 28404]",1. I See Fire - Ed Sheeran - The Hobbit - The Desolation Of Smaug; 2. Tidal Wave - Sub Focus - Torus; 3. Kings of Summer - Single Version - ayokay - Kings of Summer; 4. I Can Be Somebody - Deorro - I Can Be Somebody; 5. Love$ick (feat. A$AP Rocky) - Mura Masa - Mura Masa; 6. The Hills - The Weeknd - Beauty Behind The Madness; 7. Let Me Hold You (Turn Me On) - Dante Klein - Let Me Hold You (Turn Me On); 8. Lean On (feat. MØ & DJ Snake) - J Balvin & Farruko Remix - Major Lazer - Peace is the Mission; 9. You Said - Axel Thesleff - You Said; 10. Still With Me - Seven Lions Remix - Tritonal - Piercing The Quiet Remixed - The Extended Mixes,A. World Domination - Coone - Global Dedication; B. Moonlight (feat. Aloma Steele) - Varien - Moonlight (feat. Aloma Steele); C. Forest Fires - Etherwood Remix - Fred V & Grafix - Unrecognisable; D. Enna Sona - A.R. Rahman - OK Jaanu (Original Motion Picture Soundtrack); E. Una Perla en Mi Vida - Versión 25 Años - Los Cafres - 25 Años de Música; F. Contemplate - Wale - Attention Deficit; G. Hotel De Paso - Los Traileros Del Norte - Quisiera Ser Una Lágrima; H. Runnin' Round - Xavier Omär - Runnin' Round; I. Slumber - Original Mix - Steve Forte Rio;Lindsey Ray - Club Life - Volume One Las Vegas (Continuous DJ Mix); J. Till The End - Original Mix - Tristan D - Tritonia - Chapter 001,0,H,H,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
6302,45346,8,I,"[142992, 121592, 70443, 43123, 149068, 115255, 204996, 83818, 47427, 168054]","[47492, 203286, 138401, 68519, 24551, 241659, 85573, 60065, 45346, 191554]",1. Paradise (feat. Hannah Diamond) - Charli XCX - Vroom Vroom EP; 2. Chasing Colors (feat. Noah Cyrus) - Marshmello - Chasing Colors (feat. Noah Cyrus); 3. Rather Be (feat. Jess Glynne) - Clean Bandit - I Cry When I Laugh; 4. Closer - The Chainsmokers - Closer; 5. The Way You Want Me - Lucky Rose - The Way You Want Me; 6. Gone (INSTRUM Remix) [feat. INSTRUM] - Monogem - Gone (INSTRUM Remix) [feat. INSTRUM]; 7. When A Fire Starts To Burn - Disclosure - Settle; 8. Gonna Love Ya - Avicii - Stories; 9. Omen - Disclosure - Caracal; 10. Bonfire - Felix Jaehn - Bonfire,A. Newsflash - Diplo - Decent Work For Decent Pay; B. Flute Jawn - Diplo - F10RIDA; C. Revolution (feat. Faustix & Imanos and Kai) - Absence Remix - Diplo - Revolution (Remixes Pt. 2); D. Boy Oh Boy - Diplo - Random White Dude Be Everywhere; E. Percao - Diplo - Decent Work For Decent Pay; F. Set It Off (feat. Lazerdisk Party Sex) - Diplo - Express Yourself EP; G. Sarah - Diplo - Florida; H. Making It Hard - Diplo - F10RIDA; I. Revolution - feat. Faustix & Imanos and Kai - Diplo - Random White Dude Be Everywhere; J. 6th Gear (feat. Kstylis) - Ricky Remedy Remix - Diplo - 6th Gear,9,I,I,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
2773,33448,7,H,"[144436, 110211, 89646, 143985, 145771, 99481]","[217838, 17229, 205327, 51897, 52008, 130609, 215281, 33448, 108242, 150117]",1. I'm Yours - Jason Mraz - We Sing. We Dance. We Steal Things.; 2. Changes - 2Pac - Greatest Hits; 3. Lot to Learn - Luke Christopher - TMRWFRVR; 4. Here Comes The Sun - Remastered - The Beatles - Abbey Road; 5. Sweet Caroline - Neil Diamond - Sweet Caroline; 6. Wonderwall - Remastered - Oasis - (What's The Story) Morning Glory? [Remastered],A. So Close to Happiness - Hoodie Allen - Happy Camper; B. Ain't Ready - Hoodie Allen - The Hype; C. Fame Is for Assholes (feat. Chiddy) - Hoodie Allen - Crew Cuts; D. Ain't Gotta Work - Hoodie Allen - All American; E. King to Me - Hoodie Allen - Happy Camper; F. Moon Bounce - Hoodie Allen - Leap Year; G. Wave Goodbye (feat. Shwayze) - Hoodie Allen - Crew Cuts; H. No Interruption - Hoodie Allen - All American; I. High Again - Hoodie Allen - All American; J. Get It On The Low - Hoodie Allen - People Keep Talking,9,H,H,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
12433,22272,6,G,"[141332, 45546, 110299, 47442, 33866, 68271, 158793, 5825, 63725, 175037]","[10670, 105781, 154716, 153536, 143657, 248559, 22272, 221384, 203237, 156186]",1. Double Vision - 3OH!3 - Streets Of Gold; 2. Broken - Lifehouse - Who We Are; 3. The Man Who Can't Be Moved - The Script - The Script; 4. Tattoo - Jordin Sparks - Jordin Sparks; 5. Where Is The Love? - The Black Eyed Peas - Elephunk; 6. Crazy In Love - Beyoncé - Dangerously In Love (Alben für die Ewigkeit); 7. Love The Way You Lie - Eminem - Recovery; 8. In My Head - Jason Derulo - Jason Derulo; 9. Crank That (Soulja Boy) - Soulja Boy - souljaboytellem.com; 10. Apologize - OneRepublic - Dreaming Out Loud,A. One More - Ne-Yo - Non-Fiction; B. Addicted - Ne-Yo - Because Of You; C. Should Be You - Ne-Yo - R.E.D.; D. When You're Mad - Ne-Yo - In My Own Words; E. Let Me Love You (Until You Learn To Love Yourself) - Ne-Yo - R.E.D.; F. So Sick - Ne-Yo - In My Own Words; G. Miss Independent - Ne-Yo - Year Of The Gentleman; H. Can We Chill - Ne-Yo - Because Of You; I. The Christmas Song - Ne-Yo - Motown Christmas; J. Forever Now - Ne-Yo - R.E.D.,9,G,G,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
18820,26521,2,C,"[10076, 228769, 166518, 198329, 66025, 149537, 123431, 253475, 108916, 151089]","[8792, 54347, 26521, 89553, 237511, 31846, 68512, 140362, 121519, 110071]","1. I Bet You Look Good On The Dancefloor - Arctic Monkeys - Whatever People Say I Am, That's What I'm Not; 2. Ignition - Remix - R. Kelly - Chocolate Factory; 3. Can't Hold Us - feat. Ray Dalton - Macklemore & Ryan Lewis - The Heist; 4. Giving Me Away - Betty Who - Take Me When You Go (Deluxe Version); 5. Q.U.E.E.N. [feat. Erykah Badu] - Janelle Monáe - The Electric Lady; 6. Little Red Corvette - Prince - 1999; 7. POWER - Kanye West - My Beautiful Dark Twisted Fantasy; 8. Bang Bang - will.i.am - #willpower; 9. Ni**as In Paris - JAY Z - Top Five; 10. High Society - Betty Who - Take Me When You Go",A. My Love - Nelly - My Love; B. Country Grammar (Hot...) - Nelly - Da Derrty Versions: The Re-invention; C. Ride Wit Me - Nelly - Country Grammar; D. Wadsyaname - Dirty Edit - Nelly - Best Of Nelly; E. Body On Me - Main - Nelly - Brass Knuckles; F. Errtime - Nelly - Errtime EXPLICIT (From The Soundtrack To The Longest Yard); G. Sounds Good to Me - Nelly - Sounds Good to Me; H. Dem Boyz - Nelly - Nellyville; I. In My Life - Album Version / Explicit - Nelly - Suit; J. Who F*cks Wit Me - Nelly - Brass Knuckles,9,C,C,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
917,1136,7,H,"[72125, 100, 254049, 228262, 189095, 56566, 36680, 37538, 73456, 241400]","[247315, 97099, 161988, 74932, 86084, 159058, 59913, 1136, 141459, 229143]",1. Migraine - Twenty One Pilots - Vessel; 2. Carried Away - Passion Pit - Gossamer; 3. Tongue Tied - Grouplove - Never Trust A Happy Song; 4. Semi-Automatic - Twenty One Pilots - Vessel; 5. Come a Little Closer - Cage The Elephant - Melophobia; 6. Breaking Up My Bones - Vinyl Theatre - Electrogram; 7. Back to Your Love - Night Riots - Young Lore; 8. Spirits - The Strumbellas - Hope; 9. Some Nights - fun. - Some Nights; 10. Mama Said - Lukas Graham - Lukas Graham (Blue Album),A. Bad Things - Milky Chance - Blossom; B. Flashed Junk Mind - Live From Spotify Berlin / 2014 - Milky Chance - Spotify Sessions; C. Down By The River - Milky Chance - Sadnecessary; D. Doing Good - Milky Chance - Blossom; E. Firebird - Acoustic Version - Milky Chance - Blossom; F. Stolen Dance - Live From Spotify Berlin / 2014 - Milky Chance - Spotify Sessions; G. Sweet Sun - Milky Chance - Sadnecessary; H. Flashed Junk Mind - Milky Chance - Sadnecessary; I. Loveland - Studio Version - Milky Chance - Sadnecessary; J. Heartless - Milky Chance - Blossom,9,H,H,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
8787,76979,9,J,"[116280, 58584, 221806, 41403, 185549, 142703, 59549, 146369, 108709, 198445]","[104751, 83261, 223902, 78273, 217745, 56894, 207937, 13521, 109732, 76979]",1. F**kin' Perfect - P!nk - F**kin' Perfect; 2. Right Above It - Lil Wayne - I Am Not A Human Being; 3. If It Ain't Love - Jason Derulo - If It Ain't Love; 4. I Grind - Eric Thomas - Dr. Thomas; 5. All Falls Down - Kanye West - The College Dropout; 6. The Power Of Your Why - Eric Thomas - I Made My Mark; 7. Lose Yourself - Soundtrack Version - Eminem - Curtain Call; 8. Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit) - Kid Cudi - Pursuit Of Happiness; 9. X Gon' Give It To Ya - DMX - The Definition Of X: Pick Of The Litter; 10. Stitches - Shawn Mendes - Handwritten,A. For My Dogs - DMX - It's Dark And Hell Is Hot; B. The Prayer IV - DMX - The Great Depression; C. Slippin' - DMX - Greatest Hits With A Twist - Deluxe Edition; D. What's My Name? - DMX - Greatest Hits With A Twist - Deluxe Edition; E. Get It On The Floor - DMX - Grand Champ; F. How's It Goin' Down - DMX - The Definition Of X: Pick Of The Litter; G. D-X-L (Hard White) - DMX - ...And Then There Was X; H. Prayer - DMX - It's Dark And Hell Is Hot; I. Prayer III - DMX - ...And Then There Was X; J. Ruff Ryders' Anthem - DMX - It's Dark And Hell Is Hot,9,J,J,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
17112,114724,3,D,"[84956, 18700, 145542, 108478, 238131, 183439, 72421, 83172, 224756, 230625]","[130651, 124434, 243593, 114724, 71610, 79987, 93379, 120711, 76401, 249628]",1. Therapy Session - NF - Therapy Session; 2. All About The Money - Troy Ave - All About The Money (feat. Young Lito & Manolo Rose) - Single; 3. Snap Backs & Tattoos - Driicky Graham - Snap Backs & Tattoos; 4. Drop The World - Lil Wayne - Rebirth; 5. X (feat. Future) - 21 Savage - Savage Mode; 6. OOOUUU - Young M.A - Herstory; 7. Juice - Future - Project E.T.; 8. Pop Out (feat. King Louie) - Katie Got Bandz - Pop Out (feat. King Louie) - Single; 9. Ricky - Meek Mill - Dream Chaser 2016; 10. Goldie - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version),A. 1Hunnid - K CAMP - Only Way Is Up; B. Off The Floor - K CAMP - IDT - The Mixtape; C. She Got It - K CAMP - Fan4Life; D. Lil Bit - K CAMP - Only Way Is Up; E. Change - K CAMP - Only Way Is Up; F. In My Face - K CAMP - In My Face; G. It Ain't Fair - K CAMP - Rare; H. Drag - K CAMP - Rare; I. B*tches N That Coupe - K CAMP - Only Way Is Up; J. True to Myself - K CAMP - Fan4Life,9,D,D,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
