bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
11410,70112,5,F,"[146004, 106708, 138769, 146584, 105241, 94340, 163018, 102481, 149971, 73816]","[41807, 183776, 163663, 77453, 37965, 70112, 177805, 181770, 183656, 216934]","1. All The Poor And Powerless - Live - All Sons & Daughters - Live; 2. Painting - Canopy Climbers - Distances; 3. Carry All the Weight - A Boy and His Kite - A Boy and His Kite; 4. Widow at the Wake - Beta Radio - Seven Sisters (Deluxe Edition); 5. Our Souls Cry - Seeker & Servant - Into Your Love, I Go; 6. Khima - Beta Radio - Seven Sisters; 7. A Place For Me - Beta Radio - Seven Sisters; 8. Highlight On the Hill - Beta Radio - Seven Sisters; 9. Psalm 18 - Citizens & Saints - Citizens; 10. It's Racing - A Boy and His Kite - A Boy and His Kite",A. Silent Night - Citizens & Saints - Repeat the Sounding Joy; B. O Come O Come Emmanuel - Citizens & Saints - Repeat the Sounding Joy; C. You Brought Me Back to Life - Citizens & Saints - Join the Triumph; D. Come and Stand Amazed - Citizens & Saints - Repeat the Sounding Joy; E. Joy to the World - Citizens & Saints - Repeat the Sounding Joy; F. Sins of My Youth - Citizens & Saints - Citizens; G. Day by Day - Citizens & Saints - A Mirror Dimly; H. Crown Him - Citizens & Saints - A Mirror Dimly; I. Amazing Grace - Citizens & Saints - Already Not Yet; J. The Strife Is Over - Citizens & Saints - Join the Triumph,9,F,F,1,0.52,1.0
10914,171548,8,I,"[174421, 14208, 117281, 127286, 181564, 13303, 140652, 180771, 206533, 172661]","[69515, 186561, 111823, 217174, 212853, 192281, 180782, 19214, 171548, 155847]",1. Fall Together - The Temper Trap - Thick As Thieves; 2. Fools - The Temper Trap - Conditions; 3. Bad Habit - The Kooks - Listen; 4. Katie Queen Of Tennessee - The Apache Relay - Apache Relay; 5. Simple Machine - Guster - Evermotion; 6. The Hill - Snowmine - Laminate Pet Animal; 7. Rum 'n' Cola - Jenny Broke the Window - Jenny Broke the Window; 8. I Don't Need The Sun - CHAPPO - Future Former Self; 9. Echo of Love - The Shutes - Echo of Love; 10. Can't Say No - The Helio Sequence - Keep Your Eyes Ahead,A. Sebastian - Reptar - Body Faucet; B. Blastoff - Reptar - Oblangle Fizz Y'all; C. No One Will Ever Love You - Reptar - Lurid Glow; D. Houseboat Babies - Reptar - Body Faucet; E. Washington Square - Counting Crows - Saturday Nights & Sunday Mornings; F. Only Over You - 2016 Remastered - Fleetwood Mac - Mirage (Deluxe); G. Orifice Origami - Reptar - Body Faucet; H. Please Don't Kill Me - Reptar - Body Faucet; I. Stuck In My Id - Reptar - Oblangle Fizz Y'all; J. Bad Timing - Bombay Bicycle Club - A Different Kind Of Fix,6,A,A,0,0.52,1.0
5036,125263,8,I,"[206220, 114156, 231258, 151460, 182079, 20238, 173528, 32244, 27433, 126052]","[240580, 167214, 249308, 199437, 90191, 143671, 69442, 93365, 125263, 144669]",1. Open Interlude - Bryson Tiller - T R A P S O U L; 2. Antidote - Travis Scott - Rodeo; 3. Involved - Roy Woods - Nocturnal; 4. Rambo - Bryson Tiller - T R A P S O U L; 5. Overtime - Bryson Tiller - T R A P S O U L; 6. Smoke Break (feat. Future) - Chance The Rapper - Coloring Book; 7. Same Ol’ Mistakes - Rihanna - ANTI; 8. Angel - The Weeknd - Beauty Behind The Madness; 9. Stay Ready (What A Life) - Jhene Aiko - Sail Out; 10. Higher - Rihanna - ANTI,A. OLLA (Only Lovers Left Alive) - Jhene Aiko - Trip; B. Never Call Me - Jhene Aiko - Trip; C. Trip - Jhene Aiko - Trip; D. Ascension - Jhene Aiko - Trip; E. LSD - Jhene Aiko - Trip; F. Sativa - Jhene Aiko - Trip; G. New Balance - Jhene Aiko - Trip; H. Newer Balance - Freestyle - Jhene Aiko - Trip; I. Brave - Jhene Aiko - Souled Out; J. Hello Ego - Jhene Aiko - Hello Ego,9,F,F,0,0.52,1.0
613,39447,4,E,"[41557, 34013, 155206, 184343, 168514, 179562, 41664, 124972, 31947, 248866]","[194194, 34035, 223733, 202686, 39447, 167485, 165785, 171485, 249007, 114264]","1. Seven Nation Army - The White Stripes - Elephant; 2. Pigskin - Hollywood Undead - Notes From The Underground; 3. Papercut - Linkin Park - Hybrid Theory; 4. I Write Sins Not Tragedies - Panic! At The Disco - A Fever You Can't Sweat Out; 5. Points Of Authority - Linkin Park - Hybrid Theory; 6. Surrender - Billy Talent - Billy Talent II; 7. I Want to Know - KONGOS - Lunatic; 8. Stop Stalling - Derby - Posters Fade; 9. New Americana - Halsey - BADLANDS; 10. This Is Gospel - Panic! At The Disco - Too Weird To Live, Too Rare To Die!",A. Year Zero - Ghost B.C. - Infestissumam; B. Square Hammer - Ghost B.C. - Meliora; C. Ritual - Ghost B.C. - Opus Eponymous; D. Mummy Dust - Ghost B.C. - Meliora; E. Monstrance Clock - Ghost B.C. - Infestissumam; F. He Is - Ghost B.C. - Meliora; G. Cirice - Ghost B.C. - Meliora; H. From The Pinnacle To The Pit - Ghost B.C. - Meliora; I. He Is - Live In San Francisco - Ghost B.C. - He Is; J. Missionary Man - Ghost B.C. - Meliora,9,G,G,0,0.52,1.0
7745,201399,1,B,"[65688, 17781, 84569, 118078, 148993, 85118, 16422, 161061, 249126, 131829]","[25718, 201399, 238234, 84852, 246936, 39811, 125375, 56599, 105726, 195608]",1. Doo Wop (That Thing) - Ms. Lauryn Hill - Doo Wop; 2. Like I Love You - Justin Timberlake - Justified; 3. Blue Monday - 2015 Remastered Version - New Order - Singles; 4. Freedom! '90 - Remastered - George Michael - Listen Without Prejudice / MTV Unplugged; 5. If I Ruled the World (Imagine That) - Nas - It Was Written; 6. Sour Cherry - The Kills - Midnight Boom; 7. Motownphilly - Boyz II Men - Cooleyhighharmony; 8. One Dance - Drake - Views; 9. You Know What - N.E.R.D - Seeing Sounds; 10. Oh Shelia (Re-Recorded / Remastered) - Ready For The World - Hip Hop Soul (Re-Recorded / Remastered Versions),"A. Just Like Heaven - The Cure - Kiss Me, Kiss Me, Kiss Me; B. Friday I'm In Love - The Cure - Wish; C. Perfect Girl - The Cure - Kiss Me, Kiss Me, Kiss Me; D. Disintegration (Bestival Live 2011) - The Cure - Bestival Live 2011; E. Plainsong - Remastered - The Cure - Disintegration; F. Lullaby - Remastered - The Cure - Disintegration; G. If Only Tonight We Could Sleep - The Cure - Kiss Me, Kiss Me, Kiss Me; H. Icing Sugar - The Cure - Kiss Me, Kiss Me, Kiss Me; I. A Night Like This - The Cure - The Head On The Door; J. Cold - Remastered Version - The Cure - Pornography",9,B,B,1,0.52,1.0
7437,209077,9,J,"[114078, 171691, 155418, 28001, 131624, 63430, 19674, 142719, 155727, 162868]","[211064, 54755, 47389, 73133, 196823, 243610, 140965, 63656, 138810, 209077]",1. Stay (with Alessia Cara) - Zedd - Stay; 2. Bad Decisions - Ariana Grande - Dangerous Woman; 3. The Real - Jacob Latimore - Connection; 4. You Look Good - Lady Antebellum - Heart Break; 5. TG4M - Zara Larsson - So Good; 6. Last Text - Jacob Sartorius - Last Text; 7. Right There - Ariana Grande - Yours Truly; 8. Body Like A Back Road - Sam Hunt - Body Like A Back Road; 9. Say You Won't Let Go - James Arthur - Back from the Edge; 10. At My Best (feat. Hailee Steinfeld) - Machine Gun Kelly - bloom,A. Help Me Out (with Julia Michaels) - Maroon 5 - Red Pill Blues; B. Goodnight Goodnight - Maroon 5 - It Won't Be Soon Before Long; C. Beautiful Goodbye - Maroon 5 - Overexposed; D. Nothing Lasts Forever - Maroon 5 - It Won't Be Soon Before Long.; E. Daylight - Maroon 5 - Overexposed Track By Track; F. Unkiss Me - Maroon 5 - V; G. Don't Wanna Know - Total Ape Remix - Maroon 5 - Don't Wanna Know; H. This Love - Maroon 5 - Songs About Jane: 10th Anniversary Edition; I. If I Never See Your Face Again - Paul Oakenfold Remix - Maroon 5 - Call And Response: The Remix Album; J. Cold (feat. Future) - Maroon 5 - Red Pill Blues,9,J,J,1,0.52,1.0
10461,188773,2,C,"[116975, 47099, 29735, 89825, 251414, 189273, 86968, 112780, 124470, 44924]","[204815, 140806, 188773, 39586, 87667, 70355, 225956, 216662, 38691, 240345]","1. Santa Baby - Eartha Kitt - Heavenly Eartha; 2. I Saw Mommy Kissing Santa Claus - The Ronettes - A Christmas Gift For You From Phil Spector; 3. O Come, All Ye Faithful - Pentatonix - A Pentatonix Christmas; 4. Fur Elise - Vince Guaraldi Trio - A Charlie Brown Christmas; 5. Baby It's Cold Outside - feat. Christina Aguilera - CeeLo Green - CeeLo's Magic Moment; 6. The Christmas Song - Christina Aguilera - My Kind Of Christmas; 7. Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version - Bing Crosby - Christmas; 8. Winter Wonderland - Frank Sinatra - Christmas Songs By Sinatra; 9. River - Joni Mitchell - Blue; 10. Santa Claus Is Comin' to Town - Mariah Carey - Merry Christmas","A. O Come All Ye Faithful - Andy Williams - Personal Christmas Collection; B. Speak Softly Love - Love Theme from ""The Godfather"" - Andy Williams - 16 Biggest Hits; C. O Holy Night - Andy Williams - The Andy Williams Christmas Album; D. Silent Night, Holy Night - Andy Williams - The Andy Williams Christmas Album; E. Let It Snow! Let It Snow! Let It Snow! - Andy Williams - Merry Christmas; F. The Christmas Song - Andy Williams - We Need A Little Christmas; G. Sleigh Ride - Andy Williams - Merry Christmas; H. Christmas Bells - Andy Williams - Personal Christmas Collection; I. Angels We Have Heard on High - Andy Williams - The Classic Christmas Album; J. I Heard The Bells On Christmas Day - Andy Williams - We Need A Little Christmas",9,E,E,0,0.52,1.0
48,170616,8,I,"[193059, 251587, 233582, 99970, 135726, 120099, 202909, 234190, 157802, 152872]","[121336, 131397, 222042, 74444, 249463, 212530, 137172, 239262, 170616, 250972]",1. Glorious (feat. Skylar Grey) - Macklemore - GEMINI; 2. No Air - Jordin Sparks - Jordin Sparks; 3. Alright - Kendrick Lamar - To Pimp A Butterfly; 4. Shot Down - Khalid - American Teen; 5. All Of The Lights - Kanye West - My Beautiful Dark Twisted Fantasy; 6. Pray - Sam Smith - The Thrill Of It All; 7. Uptown Funk - Will Sparks Remix - Mark Ronson - Uptown Funk (Remixes); 8. Moves - Big Sean - I Decided.; 9. U Only Call Me When It's Raining Out - gnash - U; 10. Maybe - Russ - Maybe,"A. II. shadows - Childish Gambino - because the internet; B. Terrified - Childish Gambino - ""Awaken, My Love!""; C. I. the worst guys - Childish Gambino - because the internet; D. Sunrise - Childish Gambino - Camp; E. Dial up - Childish Gambino - Because The Internet; F. III. urn - Childish Gambino - because the internet; G. All The Shine - Childish Gambino - Camp; H. The Palisades - Childish Gambino - Kauai; I. Sober - Childish Gambino - Kauai; J. Heartbeat - Oliver Remix - Childish Gambino - Camp",9,I,I,1,0.52,1.0
13771,135588,0,A,"[5848, 75631, 76635, 251194, 108818, 214463, 204613, 81804, 127264, 10072]","[135588, 81454, 199968, 147698, 40900, 190385, 172779, 171933, 184205, 137067]",1. Atmosphere - Kaskade - Atmosphere; 2. Martyrs - Kamandi - Kamandi Collection; 3. Bad Man - Skrillex Remix - Ragga Twins - OWSLA Spring Compilation 2015; 4. Fire - Price & Takis Remix - 3LAU - Fire (Remixes); 5. Destroid 10 Funk Hole - Excision - Destroid - The Invasion; 6. Begin Again - Knife Party - Abandon Ship; 7. Warm Water - Snakehips Remix - Banks - Warm Water (Snakehips Remix); 8. End Of The Night - NGHTMRE - End Of The Night; 9. You & Me - Flume Remix - Disclosure - Settle (The Remixes); 10. Kids - The Chainsmokers Remix - Mikky Ekko - Kids Remix EP,A. Matrix - Rezz - Deadbeats Compilation; B. Premonition - Rezz - Mass Manipulation; C. DRUGS! - Rezz - Mass Manipulation; D. Negative - Rezz - Pandorica (Motion Picture Soundtrack); E. Green Gusher - Rezz - Mass Manipulation; F. Voice in the Wall - Rezz - Something Wrong Here; G. Ascension - Rezz - Mass Manipulation; H. Synesthesia - Rezz - Mass Manipulation; I. Delusion - Rezz - The Silence Is Deafening; J. Alien - Rezz - Alien,9,C,C,0,0.52,1.0
13359,240494,0,A,"[51023, 118642, 183361, 124869, 234490, 102957, 43434, 243983, 182633, 8699]","[240494, 42482, 181547, 85169, 92582, 3828, 238570, 119118, 89469, 224061]",1. Never See Come See - KES the Band - Chuku Chuku Riddim (Trinidad and Tobago Carnival Soca 2014); 2. Nookie Tonight - Jamesy P. - D'Soca Zone: 5th Spin; 3. Footsteps (feat. Wayne Rodriguez) - Xtatik - Charge; 4. Togetherness - Alison Hinds - Soca Queen; 5. Carnival - Machel Montano - The Xtatik Circus; 6. Monster Winer - Kerwin Du Bois - King Bubba Mashup Volume 1; 7. GLOW - Alison Hinds & David Rudder - D'soca Zone - The 2ND Wine; 8. Guh Down - Lil Rick - Soca Gold 2011; 9. Lethal Batty - El-A-Kru - Soca Gold 1999; 10. Blame It (On De Music0 - Rupee - Soca Gold 2002,A. Roll It Gal - Feat. Machel Montano - Alison Hinds - Roll It Gal; B. Good Morning - Alison Hinds - Soca Queen; C. Thundah - Alison Hinds - Soca Queen; D. Ladies Rule - Alison Hinds - Soca Queen; E. My Space - Alison Hinds - Soca Queen; F. Roll It Gal - Alison Hinds - Soca Queen; G. Faluma - Alison Hinds - Soca Queen; H. The Show - Alison Hinds - Soca Queen; I. Soca Nation - Alison Hinds - Soca Queen; J. Island Girl - Alison Hinds - Soca Queen,9,F,F,0,0.52,1.0
8576,42372,6,G,"[195300, 168182, 129137, 98000, 23555, 128230, 235469, 36217, 149279, 84155]","[37973, 78890, 249350, 140442, 99674, 203323, 42372, 104621, 103680, 18418]",1. Move to L.A. - Tyga - Bitch I'm the Shit 2; 2. Cold Hard Love - Tory Lanez - Cold Hard Love; 3. Used to This - Future - FUTURE; 4. rockstar - Post Malone - rockstar; 5. Despacito - Remix - Luis Fonsi - Despacito Feat. Justin Bieber; 6. Swang - Rae Sremmurd - SremmLife 2; 7. Curve (feat. The Weeknd) - Gucci Mane - Mr. Davis; 8. Man Listen - Belly - Man Listen; 9. I Get The Bag (feat. Migos) - Gucci Mane - Mr. Davis; 10. There He Go - ScHoolboy Q - Habits & Contradictions,A. Killing Spree - Logic - Everybody; B. Lucidity - Scene - Logic - The Incredible True Story; C. Buried Alive - Commentary - Logic - Under Pressure; D. Upgrade - Logic - The Incredible True Story; E. Soul Food - Commentary - Logic - Under Pressure; F. Under Pressure - Logic - Under Pressure; G. Everybody - Logic - Everybody; H. Anziety - Logic - Everybody; I. Now - Logic - Under Pressure; J. The Cube - Scene - Logic - The Incredible True Story,9,F,F,0,0.52,1.0
2553,45381,2,C,"[72197, 211361, 53897, 62060, 191403, 216873, 221767, 31683, 59713, 198452]","[141371, 56865, 45381, 142927, 221748, 141406, 72543, 18574, 120534, 175777]",1. Unsteady - Boehm Remix - X Ambassadors - Unsteady; 2. C. Brown - Widespread Panic - Widespread Panic; 3. Vultures - John Mayer - Continuum; 4. Tiny Dancer - Elton John - Madman Across The Water; 5. Tall Boy - Live - Widespread Panic - Panic In The Streets; 6. Ruby Soho - Rancid - ...And Out Come The Wolves; 7. Billie Jean - Michael Jackson - Thriller 25 Super Deluxe Edition; 8. Tyler - Toadies - Rubberneck; 9. Nayhoo - Chon - Homey; 10. Twisted - Keith Sweat - Keith Sweat,A. Young Forever - JAY Z - The Blueprint 3; B. Bring It On - JAY Z - Reasonable Doubt; C. Big Pimpin' - Radio Edit - JAY Z - R&B Classics Collection; D. The Bounce - JAY Z - The Blueprint 2 The Gift & The Curse; E. Lyrical Exercise - JAY Z - The Blueprint; F. LA-LA-LA - Jay-Z - JAY Z - The Soundtrack; G. Squeeze First - JAY Z - The Dynasty; H. Diamonds Is Forever - JAY Z - The Blueprint 2 The Gift & The Curse; I. Ignorant Sh*t - A Cappella - JAY Z - American Gangster Acappella; J. Heart Of The City (Ain't No Love) - JAY Z - The Blueprint,9,J,J,0,0.52,1.0
18939,188562,1,B,"[134597, 111026, 124520, 7772, 90176, 143166, 248559]","[63168, 188562, 10911, 230096, 27158, 66117, 116973, 142252, 89381, 138605]",1. How Will I Know - Whitney Houston - Whitney Houston; 2. Always Be My Baby - Mariah Carey - Daydream; 3. All My Life - K-Ci & JoJo - Love Always; 4. All Night Long (All Night) - Single Version - Lionel Richie - The Definitive Collection; 5. Fantasy - Mariah Carey - Daydream; 6. Let Me Love You - Mario - Turning Point; 7. So Sick - Ne-Yo - In My Own Words,"A. Get Ready (featuring Snoop Dogg & ""The Rook"") - Ginuwine - The Senior; B. Pony - Ginuwine - R&B: From Doo-Wop To Hip-Hop; C. None Of Ur Friends Business - Ginuwine - 100% Ginuwine; D. Get Involved - Ginuwine - Get Involved; E. Only When ur Lonely - Ginuwine - Ginuwine... The Bachelor; F. Differences - Ginuwine - Greatest Hits; G. I'll Do Anything/I'm Sorry - Ginuwine - Ginuwine... The Bachelor; H. Do You Remember - Ginuwine - 100% Ginuwine; I. Big Plans (featuring Method Man) - Ginuwine - The Senior; J. Glaze In My Eye - Ginuwine - Back II Da Basics",9,F,F,0,0.52,1.0
751,158434,1,B,"[152000, 83056, 231165, 207073, 18243, 127127]","[2300, 158434, 49395, 61881, 44010, 78508, 116930, 55124, 174506, 60321]","1. Calm Waters - White Noise Research - Concentration Enhancement; 2. Weightless Part 4 - Marconi Union - Weightless (Ambient Transmission Vol. 2); 3. Weightless Part 3 - Marconi Union - Weightless (Ambient Transmission Vol. 2); 4. Deep Meditation - Meditation Music Zone - Deep Meditation 50: Relaxation & Sleep, Yoga, Meditation, Massage, Healing Music with Nature Sounds; 5. Therapeutic Touch (Ocean Waves) - Meditation Music Zone - Deep Meditation 50: Relaxation & Sleep, Yoga, Meditation, Massage, Healing Music with Nature Sounds; 6. Meditation: Shades of Chakra - Masala Roo - Meditation Relaxation","A. Ain't Startin Tonight - LOCASH - The Fighters; B. REM Phase - Meditation Music Zone - Deep Meditation 50: Relaxation & Sleep, Yoga, Meditation, Massage, Healing Music with Nature Sounds; C. Siento - Los Vasquez - De Sur a Norte; D. Caitlin - Jamaican Queens - Wormfood; E. Morning Yoga - Meditation Music Zone - Deep Meditation 50: Relaxation & Sleep, Yoga, Meditation, Massage, Healing Music with Nature Sounds; F. Kimitonokoto - SHISHAMO - Shishamo; G. One Day - B.o.B - Underground Luxury; H. Crushin' Inst - J Dilla - Ruff Draft; I. Fancy Restaurant - Gang Colours - The Keychain Collection; J. Down Rodeo - Rage Against The Machine - Evil Empire",1,B,B,1,0.52,1.0
18928,110352,1,B,"[125488, 130522, 244802, 23664, 55887, 45438, 229678, 166146, 110493, 194452]","[117726, 110352, 22455, 135999, 74658, 211175, 62075, 204078, 70148, 247037]","1. Sound and Vision - 1999 Remastered Version - David Bowie - Low; 2. Hippie Boy - The Flying Burrito Brothers - The Gilded Palace Of Sin & Burritos; 3. A Dear John Letter - Skeeter Davis - The Essential Skeeter Davis; 4. Schwanengesang: ""Ständchen"", D957, No. 4) - Tod Bowermaster & James Howsmon - The Horn In Song; 5. Kanon - 2001 Remastered Version - Krzysztof Penderecki - Penderecki: Symphony No.2, Te Deum & Magnificat; 6. Lord Rendall - Alfred Deller - Alfred Deller: The Complete Vanguard Classics Recordings - Folk Songs And Ballads; 7. La Tristesse Durera (Scream to a Sigh) - Manic Street Preachers - GOLD AGAINST THE SOUL; 8. An Occasional Dream - 1999 Remastered Version - David Bowie - Space Oddity; 9. Lucky Me, Lucky You - Remastered - Sparks - In Outer Space (Remastered Bonus Track Version); 10. #12 - Aphex Twin - Selected Ambient Works Volume II",A. You Send Me - The Manhattans - The Best Of The Manhattans: Kiss And Say Goodbye; B. Wish That You Were Mine - The Manhattans - Love Songs; C. Am I Losing You - The Manhattans - The Best Of The Manhattans: Kiss And Say Goodbye; D. There's No Me Without You - The Manhattans - Greatest Hits; E. I'll Never Find Another (Find Another Like You) - The Manhattans - Kiss And Say Goodbye & Other Favorites; F. I Kinda Miss You - The Manhattans - Greatest Hits; G. Kiss and Say Goodbye - The Manhattans - Love Songs; H. Shining Star - The Manhattans - Love Songs; I. It Feels So Good to Be Loved So Bad - The Manhattans - Love Songs; J. Hurt - The Manhattans - The Manhattans (Expanded Version),9,G,G,0,0.52,1.0
3079,156361,5,F,"[127264, 167258, 118510, 18006, 85618, 190108, 248480, 139462, 80548, 246585]","[23163, 93713, 38968, 249127, 247641, 156361, 248913, 194649, 28750, 26482]",1. You & Me - Flume Remix - Disclosure - Settle (The Remixes); 2. High You Are - What So Not - High You Are; 3. Prayer in C - Robin Schulz Radio Edit - Lilly Wood and The Prick - Prayer; 4. Ooh La La - Faces - Ooh La La; 5. Old Thing Back (feat. Ja Rule and Ralph Tresvant) - Matoma - Old Thing Back (feat. Ja Rule and Ralph Tresvant); 6. The Wolf - Mumford & Sons - Wilder Mind; 7. Faded - Lido Remix - ZHU - Faded (Remixes); 8. Fortunate Son - Creedence Clearwater Revival - Willy And The Poor Boys; 9. Evil Friends (feat. Danny Brown) - Jake One Remix - Portugal. The Man - Remix EP; 10. Lose Yourself to Dance - Daft Punk - Random Access Memories,A. Hope - Kopecky - Kids Raising Kids; B. God & Me - Kopecky - The Disaster; C. Red Devil - Kopecky - The Disaster; D. Waves - Kopecky - Kids Raising Kids; E. The Glow - Kopecky - Kids Raising Kids; F. Quarterback - Kopecky - Drug For The Modern Age; G. Wandering Eyes - Kopecky - Kids Raising Kids; H. Ella - Kopecky - Kids Raising Kids; I. She Is The One - Kopecky - Kids Raising Kids; J. Animal - Kopecky - Of Epic Proportions,9,D,D,0,0.52,1.0
