dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog,85,14269,2,"[29952, 2740]","[""664162d351ab59ea042546db288bbf7c"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Knit Sweaters and Pullovers""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats""]","[0.780386209487915, 0.7554212808609009, 0.7359820008277893]","[""126c091a8ff171f694733a624089e68a"", ""fc528592c3858f90196fbfacc814f235"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Casual Shoes and Sneakers"", ""Women's High-Waist Fashion Skirts"", ""Women's Heeled Ankle Boots""]","[0.394, 0.248, 0.246]",500,1,0.2,"[29792, 47745, 7812]","[29792, 20207, 26865, 47745]",2,0.4,3,4,"[6401, 6480, 9455]","[0.9746164083480835, 0.9746164083480835, 0.9746164083480835]","[5364, 6715, 19821]","[2.899843635850967, 2.899843635850967, 2.899843635850967]",0,0.0,0,0.14285714285714285
pog,86,8710,2,"[19385, 47761]","[""3afab60a60abe737c6b12772e0fcec0a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Heeled Sandals"", ""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""841c8877534da01768696cd2375bab70""]","[""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings"", ""Women's Sterling Silver Necklaces""]","[0.9269997477531433, 0.9075847864151001, 0.8812276721000671]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Chiffon and Floral Dresses"", ""Women's Fashion Berets and Bucket Hats""]","[0.6546762589928058, 0.5899280575539568, 0.08992805755395683]",278,1,0.2,"[47741, 10537]","[47741, 10537]",2,1.0,2,2,"[488, 980, 1115]","[0.991180419921875, 0.991180419921875, 0.991180419921875]","[18520, 19284, 17581]","[3.239923020972239, 3.239923020972239, 3.239923020972239]",0,0.0,0,0.6
pog,87,9604,1,[6254],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[39564, 9036, 35561]","[39564, 9036, 13860]",2,0.5,3,3,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
pog,88,2676,2,"[9247, 17033]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.9238426089286804, 0.8431870341300964, 0.817426323890686]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Long-Sleeved Blouses and Shirts""]","[0.5183630640083945, 0.22350472193074503, 0.12906610703043023]",953,2,0.5,[],"[46005, 6870]",0,0.0,0,2,"[8677, 519, 1131]","[1.0, 0.9908342361450195, 0.9908342361450195]","[10839, 13311, 12333]","[2.9115472388054924, 2.8964282918924127, 2.8964282918924127]",0,0.0,0,0.5
pog,89,10154,2,"[3883, 28212]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.9238426089286804, 0.8431870341300964, 0.817426323890686]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Long-Sleeved Blouses and Shirts""]","[0.5183630640083945, 0.22350472193074503, 0.12906610703043023]",953,2,0.5,"[17563, 44318]",[],0,0.0,2,0,"[8677, 519, 1131]","[1.0, 0.9908342361450195, 0.9908342361450195]","[10839, 2657, 13311]","[2.9115472388054924, 2.8964282918924127, 2.8964282918924127]",0,0.0,0,0.5
pog,90,14418,2,"[21365, 19956]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets""]","[0.8983080387115479, 0.883474588394165, 0.8819689154624939]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.4948665297741273, 0.43737166324435317, 0.15195071868583163]",487,1,0.2,[1269],"[43219, 1301, 25583, 8337, 2481]",0,0.0,1,5,"[2150, 2218, 2774]","[0.9881032705307007, 0.9881032705307007, 0.9881032705307007]","[10839, 6985, 8217]","[3.061876412140646, 3.049085908532447, 3.049085908532447]",0,0.0,0,0.2857142857142857
pog,91,3129,2,"[18564, 11418]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,[47312],"[13719, 14503]",0,0.0,1,2,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 2821, 16618]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,92,19712,2,"[20440, 45758]","[""46eacb79120159c0d446c08e1f671b0f"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Casual Short Sleeve T-Shirts"", ""Fashion Drop and Stud Earrings""]","[""0ab410a4baf435f5b6496cb061c11dc1"", ""3afab60a60abe737c6b12772e0fcec0a"", ""44187dfef4ed2dd3669957cc9592514e""]","[""Sterling Silver Fashion Earrings"", ""Women's Fashion Heeled Sandals"", ""Minimalist Fashion Quartz Watches""]","[0.9274450540542603, 0.9074738025665283, 0.8623449206352234]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans""]","[0.42758620689655175, 0.3586206896551724, 0.3310344827586207]",145,0,0.0,[],"[13231, 2746, 2500]",0,0.0,0,3,"[687, 9845, 17137]","[0.9880509376525879, 0.9880509376525879, 0.9880509376525879]","[10144, 12848, 19164]","[3.208981943086134, 3.208981943086134, 3.208981943086134]",0,0.0,0,0.3333333333333333
pog,93,2196,1,[39400],"[""12ba81fb3ad68ad5b21e4cec7be42666""]","[""Classic Branded Sneakers and Skate Shoes""]","[""72b059d86956ec93bbe2ae5a6622f4bd"", ""83fb64f0af37f88a42f311549fb261cb"", ""c6342df4744ae61888fa993d281972d7""]","[""Men's Short Sleeve T-Shirts"", ""Men's Slim Fit Denim Jeans"", ""Men's Long-Sleeved Casual and Formal Shirts""]","[0.9191750288009644, 0.8889492750167847, 0.87410968542099]","[""03bfc1d4783966c69cc6aef8247e0103"", ""72b059d86956ec93bbe2ae5a6622f4bd"", ""19125833f147d19800e3aa39ecfc76c2""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Short Sleeve T-Shirts"", ""Men's and Women's Wristwatches""]","[0.5397727272727273, 0.39204545454545453, 0.3125]",176,1,0.2,[30926],[],0,0.0,1,0,"[18487, 2149, 5284]","[0.9639960527420044, 0.9610060453414917, 0.9610060453414917]","[9134, 8970, 15449]","[2.3238636363636367, 2.3238636363636367, 2.2443181818181817]",0,0.0,0,0.2857142857142857
pog,94,14609,1,[42277],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[43807, 1906, 23076]","[20521, 43807, 1906, 23076]",3,0.75,3,4,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
pog,95,2143,1,[48186],"[""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Padded Puffer Jackets""]","[0.9038922786712646, 0.8889801502227783, 0.8821521997451782]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.528222155146393, 0.3697555086024751, 0.24237850890431634]",3313,1,0.2,[],[11998],0,0.0,0,1,"[12317, 10215, 2150]","[0.9756773710250854, 0.9718488454818726, 0.9646597504615784]","[3599, 10839, 1459]","[2.3030485964382734, 2.2613945064895864, 2.2161183217627527]",0,0.0,0,0.375
pog,96,16364,1,[29143],"[""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Cropped Denim Jeans""]","[""08734b0d499542a3a0ae060fb5597d09"", ""022ab423f035b47ac0af5046c51ed093"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Short Casual Jackets"", ""Women's Pullover Knit Sweaters"", ""Women's Loose Hoodies and Sweatshirts""]","[0.8905651569366455, 0.8688464760780334, 0.868098258972168]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats""]","[0.5134943181818182, 0.4620028409090909, 0.22194602272727273]",2816,0,0.0,[40923],"[29265, 36789, 44230]",0,0.0,1,3,"[2801, 37, 700]","[0.9703806638717651, 0.9662336707115173, 0.9662336707115173]","[19663, 15985, 5267]","[2.3433948863636367, 2.3433948863636367, 2.3433948863636367]",0,0.0,0,0.2857142857142857
pog,97,6167,2,"[43306, 32220]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b5512b7b61119e0a76d1f6b3bd6d2b94""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Heeled Ankle Boots"", ""Women's Fleece-Lined Thermal Leggings""]","[0.8990583419799805, 0.8566758632659912, 0.8548409938812256]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots"", ""Women's Chiffon and Floral Dresses""]","[0.3811428571428571, 0.2742857142857143, 0.23657142857142857]",1750,1,0.2,[41403],"[46775, 16678]",0,0.0,1,2,"[1122, 1643, 4842]","[1.0, 1.0, 0.9888690710067749]","[3599, 10839, 5552]","[2.832217957710652, 2.7852383679738666, 2.7772412349761857]",0,0.0,0,0.3333333333333333
pog,98,2599,2,"[17051, 8500]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,[10223],"[26561, 7194]",0,0.0,1,2,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 7251, 1376]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,99,19753,2,"[21823, 41230]","[""814ed433f7b89cef654140214dfdaab5"", ""83fb64f0af37f88a42f311549fb261cb""]","[""Men's Casual White Sneakers"", ""Men's Slim Fit Denim Jeans""]","[""03bfc1d4783966c69cc6aef8247e0103"", ""72b059d86956ec93bbe2ae5a6622f4bd"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Short Sleeve T-Shirts"", ""Men's Casual Workwear Jackets""]","[0.9628729820251465, 0.9331647157669067, 0.9321829080581665]","[""72b059d86956ec93bbe2ae5a6622f4bd"", ""ecff24c1d93157b5c20fd73bb31faced"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Short Sleeve T-Shirts"", ""Men's Streetwear Hoodies and Sweatshirts"", ""Men's Casual Workwear Jackets""]","[0.3368421052631579, 0.22631578947368422, 0.1736842105263158]",190,2,0.5,[],[],0,1.0,0,0,"[240, 283, 709]","[0.9924156665802002, 0.9924156665802002, 0.9924156665802002]","[10795, 5788, 17725]","[2.789892339501274, 2.7175843740862957, 2.6514321665761664]",0,0.0,0,0.5
pog,100,7711,2,"[2956, 39942]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,"[40060, 3037, 12790, 14188]","[20655, 15602]",0,0.0,4,2,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 2197, 13380]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,101,12394,2,"[1142, 47550]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans""]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[0.8918442726135254, 0.8816797137260437, 0.8798929452896118]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots"", ""Women's Fashion Berets and Bucket Hats""]","[0.44536652835408025, 0.23651452282157676, 0.22752420470262794]",1446,2,0.5,"[20870, 34460, 34886]","[20870, 34460, 34886]",3,1.0,3,3,"[5498, 5597, 12978]","[1.0, 1.0, 1.0]","[16669, 3599, 19663]","[2.8393439474578006, 2.8135354518859823, 2.7916597159251118]",0,0.0,0,0.2857142857142857
pog,102,14110,1,[16810],"[""814ed433f7b89cef654140214dfdaab5""]","[""Men's Casual White Sneakers""]","[""03bfc1d4783966c69cc6aef8247e0103"", ""83fb64f0af37f88a42f311549fb261cb"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Slim Fit Denim Jeans"", ""Men's Casual Workwear Jackets""]","[0.9617750644683838, 0.9379454851150513, 0.9200258255004883]","[""03bfc1d4783966c69cc6aef8247e0103"", ""72b059d86956ec93bbe2ae5a6622f4bd"", ""ecff24c1d93157b5c20fd73bb31faced""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Short Sleeve T-Shirts"", ""Men's Streetwear Hoodies and Sweatshirts""]","[0.6362359550561798, 0.32162921348314605, 0.27668539325842695]",712,1,0.2,[2604],[2604],1,1.0,1,1,"[6738, 274, 951]","[0.990397572517395, 0.9819282293319702, 0.9819282293319702]","[19358, 6610, 380]","[2.4297752808988764, 2.3539325842696632, 2.3075842696629216]",0,0.0,0,0.375
pog,103,9490,2,"[34175, 9666]","[""0ab410a4baf435f5b6496cb061c11dc1"", ""fc528592c3858f90196fbfacc814f235""]","[""Sterling Silver Fashion Earrings"", ""Women's High-Waist Fashion Skirts""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""c024d6d8b2a5878439b85d8146a91239""]","[""Fashion Drop and Stud Earrings"", ""Women's Chiffon and Floral Dresses"", ""Women's Fashion Rings and Bands""]","[0.6181358098983765, 0.5581834316253662, 0.4751388728618622]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Long-Sleeved Blouses and Shirts""]","[0.5862068965517241, 0.28735632183908044, 0.21839080459770116]",87,0,0.0,"[48340, 6874]","[12960, 5434, 27401, 17240]",0,0.0,2,4,"[4675, 1974, 16069]","[0.9489129185676575, 0.9435868263244629, 0.9406083822250366]","[11937, 1476, 15136]","[3.1006329132940333, 3.1006329132940333, 3.1006329132940333]",0,0.0,0,0.375
pog,104,8456,1,[13799],"[""664162d351ab59ea042546db288bbf7c""]","[""Women's Fashion Shoulder and Crossbody Bags""]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[0.8892925977706909, 0.8510384559631348, 0.7941641807556152]","[""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Chiffon and Floral Dresses""]","[0.440011278725504, 0.24672212040039476, 0.24573523191879318]",7093,2,0.5,[34821],[32008],0,0.0,1,1,"[1459, 532, 828]","[0.9837856888771057, 0.9834551215171814, 0.9834551215171814]","[3599, 17060, 9301]","[2.136331594529818, 2.133229945016213, 2.133229945016213]",0,0.0,0,0.5
pog,105,18449,2,"[12037, 10940]","[""022ab423f035b47ac0af5046c51ed093"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Pullover Knit Sweaters"", ""Fashion Drop and Stud Earrings""]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High Waist Wide Leg Trousers""]","[0.8989953994750977, 0.8739627599716187, 0.6845082640647888]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots""]","[0.5052631578947369, 0.49473684210526314, 0.2631578947368421]",95,2,0.5,"[15393, 39305, 261, 15016, 6031]","[15393, 39305, 261, 15016, 46351]",4,0.6666666666666666,5,5,"[4612, 940, 1107]","[1.0, 0.9768893122673035, 0.9768893122673035]","[7494, 6613, 7067]","[3.236235327702306, 3.236235327702306, 3.236235327702306]",0,0.0,0,0.6
