dataset,itemset_size,category_itemset,support,support_ratio
pog,3,1199c4654170f33208d7932d7d2587a5|2b28f4772c30b8544c742f6a349a06b3|fc528592c3858f90196fbfacc814f235,11,0.00055
pog,3,19125833f147d19800e3aa39ecfc76c2|46eacb79120159c0d446c08e1f671b0f|fc528592c3858f90196fbfacc814f235,11,0.00055
pog,3,814ed433f7b89cef654140214dfdaab5|9fa5c6beaf93259bc3dcd4ead2b3397f|ecff24c1d93157b5c20fd73bb31faced,11,0.00055
pog,3,46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,11,0.00055
pog,3,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|44187dfef4ed2dd3669957cc9592514e,11,0.00055
pog,3,022ab423f035b47ac0af5046c51ed093|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,11,0.00055
pog,3,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b,11,0.00055
pog,3,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|841c8877534da01768696cd2375bab70,11,0.00055
pog,3,08734b0d499542a3a0ae060fb5597d09|0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a,11,0.00055
pog,3,08734b0d499542a3a0ae060fb5597d09|0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c,11,0.00055
pog,3,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|a6cd655d1645f38869be793d5fb194cb,11,0.00055
pog,3,03bfc1d4783966c69cc6aef8247e0103|72b059d86956ec93bbe2ae5a6622f4bd|f38776a72637f9103f9229c5f2c92e41,11,0.00055
pog,3,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,11,0.00055
pog,3,126c091a8ff171f694733a624089e68a|6eb82f81b7105a1112fec1bb3c8dd62b|8585a77eaebc91282b433359863cb569,11,0.00055
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|852a581f78e4f4d7ecf9972a038e440c|fbf269b6cc339b080853c548156a1050,11,0.00055
pog,3,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e,11,0.00055
pog,3,664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9|fbf269b6cc339b080853c548156a1050,11,0.00055
pog,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,11,0.00055
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,11,0.00055
pog,3,664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb|e89e92593584db62ee08a1502919819d,11,0.00055
pog,3,852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb|e89e92593584db62ee08a1502919819d,11,0.00055
pog,3,0ab410a4baf435f5b6496cb061c11dc1|6eb82f81b7105a1112fec1bb3c8dd62b|852a581f78e4f4d7ecf9972a038e440c,11,0.00055
pog,3,126c091a8ff171f694733a624089e68a|2637918fb4c6fbe3432dab045d841406|a6cd655d1645f38869be793d5fb194cb,11,0.00055
pog,3,58f1ddb77bfc5576db30fa20e53111fa|82462c11b65faedd60ec94210debc584|83fb64f0af37f88a42f311549fb261cb,11,0.00055
pog,3,58f1ddb77bfc5576db30fa20e53111fa|83fb64f0af37f88a42f311549fb261cb|c6342df4744ae61888fa993d281972d7,11,0.00055
pog,3,6b0fd0d9ed161e73775d02021a82eebc|83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,11,0.00055
pog,3,46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c,11,0.00055
pog,3,58f1ddb77bfc5576db30fa20e53111fa|72b059d86956ec93bbe2ae5a6622f4bd|82462c11b65faedd60ec94210debc584,11,0.00055
pog,3,46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71|a6cd655d1645f38869be793d5fb194cb,11,0.00055
pog,3,126c091a8ff171f694733a624089e68a|594c45bd75088c708c8acb043ca9b377|664162d351ab59ea042546db288bbf7c,11,0.00055
pog,3,08734b0d499542a3a0ae060fb5597d09|6eb82f81b7105a1112fec1bb3c8dd62b|fc528592c3858f90196fbfacc814f235,11,0.00055
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b,11,0.00055
pog,3,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|9fd21872baa91cc0713a7ee1d29529ca,11,0.00055
pog,3,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|c024d6d8b2a5878439b85d8146a91239,11,0.00055
pog,3,12ba81fb3ad68ad5b21e4cec7be42666|19125833f147d19800e3aa39ecfc76c2|ecff24c1d93157b5c20fd73bb31faced,11,0.00055
pog,3,814ed433f7b89cef654140214dfdaab5|b608ccb44928992e75009892971acd46|ecff24c1d93157b5c20fd73bb31faced,11,0.00055
pog,3,83fb64f0af37f88a42f311549fb261cb|9e3e1aff5fca5f418e5e3679ff932c05|f38776a72637f9103f9229c5f2c92e41,10,0.0005
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|46eacb79120159c0d446c08e1f671b0f,10,0.0005
pog,3,19125833f147d19800e3aa39ecfc76c2|2450d5bfc87a1f5b96e2837f5c87a70c|2b28f4772c30b8544c742f6a349a06b3,10,0.0005
pog,3,19125833f147d19800e3aa39ecfc76c2|2b28f4772c30b8544c742f6a349a06b3|95c3a26ab13f3ec5cd28a281e3685e7b,10,0.0005
pog,3,8585a77eaebc91282b433359863cb569|b5512b7b61119e0a76d1f6b3bd6d2b94|de802e3a05e11e88ddd894aa58e0f4d9,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|7c3f3d05228e2ee51736f64757cfb385,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71,10,0.0005
pog,3,19125833f147d19800e3aa39ecfc76c2|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|7c3f3d05228e2ee51736f64757cfb385|856a563554cc6f5b2bac63e3e8ff10b5,10,0.0005
pog,3,3afab60a60abe737c6b12772e0fcec0a|841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb,10,0.0005
pog,3,95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e,10,0.0005
pog,3,3afab60a60abe737c6b12772e0fcec0a|3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,10,0.0005
pog,3,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2,10,0.0005
pog,3,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|8476c833956c74092868c24514562b0b,10,0.0005
pog,3,46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,10,0.0005
pog,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c,10,0.0005
pog,3,19125833f147d19800e3aa39ecfc76c2|3e600277f4bf92983bf6fcb0ac09e0d7|bc11aa63d5a69b1b0f90c34fd2c62102,10,0.0005
pog,3,3afab60a60abe737c6b12772e0fcec0a|46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2,10,0.0005
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b|852a581f78e4f4d7ecf9972a038e440c,10,0.0005
pog,3,852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e,10,0.0005
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f|fbf269b6cc339b080853c548156a1050,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|c6342df4744ae61888fa993d281972d7|f38776a72637f9103f9229c5f2c92e41,10,0.0005
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c|de802e3a05e11e88ddd894aa58e0f4d9,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|9fa5c6beaf93259bc3dcd4ead2b3397f,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|1199c4654170f33208d7932d7d2587a5|fc528592c3858f90196fbfacc814f235,10,0.0005
pog,3,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|c7d17d4d3b51ccfb89c4c0f40ae87262,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|9fa5c6beaf93259bc3dcd4ead2b3397f|f38776a72637f9103f9229c5f2c92e41,10,0.0005
pog,3,08734b0d499542a3a0ae060fb5597d09|2450d5bfc87a1f5b96e2837f5c87a70c|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|6eb82f81b7105a1112fec1bb3c8dd62b,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,10,0.0005
pog,3,44187dfef4ed2dd3669957cc9592514e|72b059d86956ec93bbe2ae5a6622f4bd|814ed433f7b89cef654140214dfdaab5,10,0.0005
pog,3,72b059d86956ec93bbe2ae5a6622f4bd|814ed433f7b89cef654140214dfdaab5|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,8476c833956c74092868c24514562b0b|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,10,0.0005
pog,3,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|bc11aa63d5a69b1b0f90c34fd2c62102,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,10,0.0005
pog,3,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09|852a581f78e4f4d7ecf9972a038e440c,10,0.0005
pog,3,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,10,0.0005
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b,10,0.0005
pog,3,6b0fd0d9ed161e73775d02021a82eebc|814ed433f7b89cef654140214dfdaab5|f38776a72637f9103f9229c5f2c92e41,10,0.0005
pog,3,022ab423f035b47ac0af5046c51ed093|0ab410a4baf435f5b6496cb061c11dc1|fc528592c3858f90196fbfacc814f235,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|1199c4654170f33208d7932d7d2587a5|3e600277f4bf92983bf6fcb0ac09e0d7,10,0.0005
pog,3,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|64fe11119537f0ea81cfb5e4d54b3c71,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|814ed433f7b89cef654140214dfdaab5|9fd21872baa91cc0713a7ee1d29529ca,10,0.0005
pog,3,08734b0d499542a3a0ae060fb5597d09|c6ba1690407cbd175f036694488a914e|fc528592c3858f90196fbfacc814f235,10,0.0005
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|a68b85f0e84cbac87f49f5483e16fb6d,10,0.0005
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,10,0.0005
pog,3,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962,10,0.0005
pog,3,72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb|c7d17d4d3b51ccfb89c4c0f40ae87262,10,0.0005
pog,3,03bfc1d4783966c69cc6aef8247e0103|82462c11b65faedd60ec94210debc584|f38776a72637f9103f9229c5f2c92e41,10,0.0005
pog,3,664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|fbf269b6cc339b080853c548156a1050,10,0.0005
pog,3,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3|b608ccb44928992e75009892971acd46,10,0.0005
pog,3,8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,9,0.00045
pog,3,03bfc1d4783966c69cc6aef8247e0103|7c3f3d05228e2ee51736f64757cfb385|814ed433f7b89cef654140214dfdaab5,9,0.00045
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|b608ccb44928992e75009892971acd46|fbf269b6cc339b080853c548156a1050,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|2637918fb4c6fbe3432dab045d841406,9,0.00045
pog,3,852a581f78e4f4d7ecf9972a038e440c|e89e92593584db62ee08a1502919819d|fc528592c3858f90196fbfacc814f235,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,6eb82f81b7105a1112fec1bb3c8dd62b|8585a77eaebc91282b433359863cb569|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,9,0.00045
pog,3,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|bc11aa63d5a69b1b0f90c34fd2c62102,9,0.00045
pog,3,2deec110140f47a0a9b9fddf744f956e|72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb,9,0.00045
pog,3,64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,9,0.00045
pog,3,2deec110140f47a0a9b9fddf744f956e|83fb64f0af37f88a42f311549fb261cb|9fa5c6beaf93259bc3dcd4ead2b3397f,9,0.00045
pog,3,2deec110140f47a0a9b9fddf744f956e|83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,9,0.00045
pog,3,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|3e600277f4bf92983bf6fcb0ac09e0d7|6eb82f81b7105a1112fec1bb3c8dd62b,9,0.00045
pog,3,3afab60a60abe737c6b12772e0fcec0a|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,9,0.00045
pog,3,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,9,0.00045
pog,3,664162d351ab59ea042546db288bbf7c|83668c24f1cbd74fb8e01a243e79a3a0|b608ccb44928992e75009892971acd46,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|c6ba1690407cbd175f036694488a914e,9,0.00045
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,46eacb79120159c0d446c08e1f671b0f|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,9,0.00045
pog,3,83fb64f0af37f88a42f311549fb261cb|9e3e1aff5fca5f418e5e3679ff932c05|dab681fd76ae76e9421f7378ed0ed11d,9,0.00045
pog,3,852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,9,0.00045
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c|83668c24f1cbd74fb8e01a243e79a3a0,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|856a563554cc6f5b2bac63e3e8ff10b5,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb|856a563554cc6f5b2bac63e3e8ff10b5,9,0.00045
pog,3,0ab410a4baf435f5b6496cb061c11dc1|8476c833956c74092868c24514562b0b|fc528592c3858f90196fbfacc814f235,9,0.00045
pog,3,83668c24f1cbd74fb8e01a243e79a3a0|852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,0ab410a4baf435f5b6496cb061c11dc1|de802e3a05e11e88ddd894aa58e0f4d9|fc528592c3858f90196fbfacc814f235,9,0.00045
pog,3,0ab410a4baf435f5b6496cb061c11dc1|3afab60a60abe737c6b12772e0fcec0a|fc528592c3858f90196fbfacc814f235,9,0.00045
pog,3,2b28f4772c30b8544c742f6a349a06b3|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,9,0.00045
pog,3,2b28f4772c30b8544c742f6a349a06b3|77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,82462c11b65faedd60ec94210debc584|83fb64f0af37f88a42f311549fb261cb|c6342df4744ae61888fa993d281972d7,9,0.00045
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|bc11aa63d5a69b1b0f90c34fd2c62102,9,0.00045
pog,3,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,9,0.00045
pog,3,83fb64f0af37f88a42f311549fb261cb|c6342df4744ae61888fa993d281972d7|dab681fd76ae76e9421f7378ed0ed11d,9,0.00045
pog,3,a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46|b6f318187d9a7cf416a2e84fc24349aa,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a|b608ccb44928992e75009892971acd46,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,9,0.00045
pog,3,72b059d86956ec93bbe2ae5a6622f4bd|814ed433f7b89cef654140214dfdaab5|dab681fd76ae76e9421f7378ed0ed11d,9,0.00045
pog,3,72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb|dab681fd76ae76e9421f7378ed0ed11d,9,0.00045
pog,3,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c|b6f318187d9a7cf416a2e84fc24349aa,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb|c7d17d4d3b51ccfb89c4c0f40ae87262,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|6eb82f81b7105a1112fec1bb3c8dd62b|fbf269b6cc339b080853c548156a1050,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,9,0.00045
pog,3,46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46|fbf269b6cc339b080853c548156a1050,9,0.00045
pog,3,03bfc1d4783966c69cc6aef8247e0103|12ba81fb3ad68ad5b21e4cec7be42666|f38776a72637f9103f9229c5f2c92e41,9,0.00045
pog,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|fbf269b6cc339b080853c548156a1050,9,0.00045
pog,3,03bfc1d4783966c69cc6aef8247e0103|814ed433f7b89cef654140214dfdaab5|c5a37fdeb54701aa580971fcfe834201,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|b6f318187d9a7cf416a2e84fc24349aa,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|ecff24c1d93157b5c20fd73bb31faced,9,0.00045
pog,3,2b28f4772c30b8544c742f6a349a06b3|64fe11119537f0ea81cfb5e4d54b3c71|95c3a26ab13f3ec5cd28a281e3685e7b,9,0.00045
pog,3,46eacb79120159c0d446c08e1f671b0f|a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|856a563554cc6f5b2bac63e3e8ff10b5|ecff24c1d93157b5c20fd73bb31faced,9,0.00045
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|852a581f78e4f4d7ecf9972a038e440c|fbf269b6cc339b080853c548156a1050,9,0.00045
pog,3,8585a77eaebc91282b433359863cb569|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,9,0.00045
pog,3,19125833f147d19800e3aa39ecfc76c2|3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b,9,0.00045
pog,3,12ba81fb3ad68ad5b21e4cec7be42666|72b059d86956ec93bbe2ae5a6622f4bd|82462c11b65faedd60ec94210debc584,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|2b28f4772c30b8544c742f6a349a06b3|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,126c091a8ff171f694733a624089e68a|83668c24f1cbd74fb8e01a243e79a3a0|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,9,0.00045
pog,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,9,0.00045
pog,3,022ab423f035b47ac0af5046c51ed093|664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569,9,0.00045
pog,3,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c,9,0.00045
pog,3,72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,8,0.0004
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|46eacb79120159c0d446c08e1f671b0f|95c3a26ab13f3ec5cd28a281e3685e7b,8,0.0004
pog,3,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,8,0.0004
pog,3,3e600277f4bf92983bf6fcb0ac09e0d7|8585a77eaebc91282b433359863cb569|95c3a26ab13f3ec5cd28a281e3685e7b,8,0.0004
pog,3,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|6eb82f81b7105a1112fec1bb3c8dd62b,8,0.0004
pog,3,664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70|c6ba1690407cbd175f036694488a914e,8,0.0004
pog,3,44187dfef4ed2dd3669957cc9592514e|72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb,8,0.0004
pog,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|46eacb79120159c0d446c08e1f671b0f,8,0.0004
pog,3,03bfc1d4783966c69cc6aef8247e0103|2deec110140f47a0a9b9fddf744f956e|7c3f3d05228e2ee51736f64757cfb385,8,0.0004
pog,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9,8,0.0004
pog,3,19125833f147d19800e3aa39ecfc76c2|2450d5bfc87a1f5b96e2837f5c87a70c|de802e3a05e11e88ddd894aa58e0f4d9,8,0.0004
pog,3,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b,8,0.0004
pog,3,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569,8,0.0004
pog,3,46eacb79120159c0d446c08e1f671b0f|8476c833956c74092868c24514562b0b|852a581f78e4f4d7ecf9972a038e440c,8,0.0004
pog,3,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,8,0.0004
pog,3,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3|fc528592c3858f90196fbfacc814f235,8,0.0004
pog,3,0ab410a4baf435f5b6496cb061c11dc1|3afab60a60abe737c6b12772e0fcec0a|a6cd655d1645f38869be793d5fb194cb,8,0.0004
pog,3,2450d5bfc87a1f5b96e2837f5c87a70c|7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,8,0.0004
pog,3,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,8,0.0004
pog,3,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|c6ba1690407cbd175f036694488a914e,8,0.0004
pog,3,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,8,0.0004
pog,3,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962,8,0.0004
pog,3,08734b0d499542a3a0ae060fb5597d09|77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,8,0.0004
pog,3,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09|3e600277f4bf92983bf6fcb0ac09e0d7,8,0.0004
pog,3,022ab423f035b47ac0af5046c51ed093|08734b0d499542a3a0ae060fb5597d09|b608ccb44928992e75009892971acd46,8,0.0004
pog,3,08734b0d499542a3a0ae060fb5597d09|2450d5bfc87a1f5b96e2837f5c87a70c|852a581f78e4f4d7ecf9972a038e440c,8,0.0004
