dataset,antecedent_size,antecedent,consequent,joint_count,antecedent_count,consequent_count,support,confidence,lift,pmi
pog,1,08734b0d499542a3a0ae060fb5597d09,77c9c3bb3736bf7ba3a3d36b532f6962,17,1153,162,0.00085,0.014744145706851692,1.820264902080456,0.8641484202633924
pog,1,08734b0d499542a3a0ae060fb5597d09,841c8877534da01768696cd2375bab70,17,1153,739,0.00085,0.014744145706851692,0.3990296537713584,-1.3254321309981338
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,64fe11119537f0ea81cfb5e4d54b3c71,17,1372,383,0.00085,0.01239067055393586,0.6470324049052668,-0.6280901272979806
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,44187dfef4ed2dd3669957cc9592514e,17,1372,267,0.00085,0.01239067055393586,0.9281401163996899,-0.10758547706057753
pog,1,46eacb79120159c0d446c08e1f671b0f,23ee17885f87575534b44d099507a747,17,1613,168,0.00085,0.010539367637941723,1.254686623564491,0.32732707486538587
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,58f1ddb77bfc5576db30fa20e53111fa,17,2926,249,0.00085,0.00580997949419002,0.4666650196136563,-1.0995407654067788
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,23ee17885f87575534b44d099507a747,17,3217,168,0.00085,0.0052844264843021444,0.6290983909883505,-0.6686424226317101
pog,1,a6cd655d1645f38869be793d5fb194cb,2637918fb4c6fbe3432dab045d841406,17,3991,70,0.00085,0.004259584064144325,1.2170240183269498,0.2833576403435507
pog,1,1d14b937ef24d01520848534952cee70,03bfc1d4783966c69cc6aef8247e0103,16,33,1957,0.0008,0.48484848484848486,4.9550177296728135,2.308890219564192
pog,1,83668c24f1cbd74fb8e01a243e79a3a0,b608ccb44928992e75009892971acd46,16,84,4689,0.0008,0.19047619047619047,0.8124384324000447,-0.29966960695013156
pog,1,c024d6d8b2a5878439b85d8146a91239,852a581f78e4f4d7ecf9972a038e440c,16,89,3520,0.0008,0.1797752808988764,1.021450459652707,0.03061923505839222
pog,1,e89e92593584db62ee08a1502919819d,3e600277f4bf92983bf6fcb0ac09e0d7,16,91,2926,0.0008,0.17582417582417584,1.2018057130839086,0.2652036852122663
pog,1,7b0b5e99f45560c0f83ee235d461ca04,b608ccb44928992e75009892971acd46,16,95,4689,0.0008,0.16842105263157894,0.7183666139116185,-0.477207792502319
pog,1,7b0b5e99f45560c0f83ee235d461ca04,95c3a26ab13f3ec5cd28a281e3685e7b,16,95,3217,0.0008,0.16842105263157894,1.0470690247533663,0.0663565505657632
pog,1,9fa5c6beaf93259bc3dcd4ead2b3397f,19125833f147d19800e3aa39ecfc76c2,16,129,1150,0.0008,0.12403100775193798,2.15706100438153,1.1090669782944576
pog,1,77c9c3bb3736bf7ba3a3d36b532f6962,bc11aa63d5a69b1b0f90c34fd2c62102,16,162,1372,0.0008,0.09876543209876543,1.4397293308857935,0.5257976104920123
pog,1,23ee17885f87575534b44d099507a747,2450d5bfc87a1f5b96e2837f5c87a70c,16,168,3599,0.0008,0.09523809523809523,0.5292475423067254,-0.9179854301540383
pog,1,23ee17885f87575534b44d099507a747,022ab423f035b47ac0af5046c51ed093,16,168,1505,0.0008,0.09523809523809523,1.2656225280809998,0.3398471851236247
pog,1,23ee17885f87575534b44d099507a747,08734b0d499542a3a0ae060fb5597d09,16,168,1153,0.0008,0.09523809523809523,1.6520051212158757,0.7242181591189172
pog,1,b6f318187d9a7cf416a2e84fc24349aa,46eacb79120159c0d446c08e1f671b0f,16,187,1613,0.0008,0.0855614973262032,1.0608989129101452,0.08528719650617003
pog,1,12ba81fb3ad68ad5b21e4cec7be42666,f38776a72637f9103f9229c5f2c92e41,16,245,259,0.0008,0.0653061224489796,5.042943818454023,2.3342661528603252
pog,1,f38776a72637f9103f9229c5f2c92e41,12ba81fb3ad68ad5b21e4cec7be42666,16,259,245,0.0008,0.06177606177606178,5.042943818454022,2.334266152860325
pog,1,44187dfef4ed2dd3669957cc9592514e,2b28f4772c30b8544c742f6a349a06b3,16,267,724,0.0008,0.0599250936329588,1.6553893268773148,0.7271705607786899
pog,1,1199c4654170f33208d7932d7d2587a5,2450d5bfc87a1f5b96e2837f5c87a70c,16,385,3599,0.0008,0.04155844155844156,0.2309443820974802,-2.114382642957542
pog,1,2b28f4772c30b8544c742f6a349a06b3,44187dfef4ed2dd3669957cc9592514e,16,724,267,0.0008,0.022099447513812154,1.6553893268773148,0.7271705607786899
pog,1,841c8877534da01768696cd2375bab70,6eb82f81b7105a1112fec1bb3c8dd62b,16,739,1421,0.0008,0.02165087956698241,0.30472736899341885,-1.7144090138394819
pog,1,19125833f147d19800e3aa39ecfc76c2,9fa5c6beaf93259bc3dcd4ead2b3397f,16,1150,129,0.0008,0.01391304347826087,2.1570610043815304,1.1090669782944578
pog,1,08734b0d499542a3a0ae060fb5597d09,23ee17885f87575534b44d099507a747,16,1153,168,0.0008,0.013876843018213356,1.6520051212158757,0.7242181591189172
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,77c9c3bb3736bf7ba3a3d36b532f6962,16,1372,162,0.0008,0.011661807580174927,1.4397293308857935,0.5257976104920123
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,841c8877534da01768696cd2375bab70,16,1421,739,0.0008,0.011259676284306826,0.30472736899341885,-1.7144090138394819
pog,1,022ab423f035b47ac0af5046c51ed093,23ee17885f87575534b44d099507a747,16,1505,168,0.0008,0.0106312292358804,1.265622528081,0.33984718512362494
pog,1,46eacb79120159c0d446c08e1f671b0f,b6f318187d9a7cf416a2e84fc24349aa,16,1613,187,0.0008,0.009919404835709857,1.0608989129101452,0.08528719650617003
pog,1,03bfc1d4783966c69cc6aef8247e0103,1d14b937ef24d01520848534952cee70,16,1957,33,0.0008,0.008175779253960144,4.955017729672814,2.308890219564192
pog,1,3e600277f4bf92983bf6fcb0ac09e0d7,e89e92593584db62ee08a1502919819d,16,2926,91,0.0008,0.005468215994531784,1.2018057130839086,0.2652036852122663
pog,1,95c3a26ab13f3ec5cd28a281e3685e7b,7b0b5e99f45560c0f83ee235d461ca04,16,3217,95,0.0008,0.004973577867578489,1.047069024753366,0.0663565505657629
pog,1,852a581f78e4f4d7ecf9972a038e440c,c024d6d8b2a5878439b85d8146a91239,16,3520,89,0.0008,0.004545454545454545,1.0214504596527068,0.030619235058391907
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,1199c4654170f33208d7932d7d2587a5,16,3599,385,0.0008,0.004445679355376493,0.23094438209748017,-2.114382642957542
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,23ee17885f87575534b44d099507a747,16,3599,168,0.0008,0.004445679355376493,0.5292475423067254,-0.9179854301540383
pog,1,b608ccb44928992e75009892971acd46,7b0b5e99f45560c0f83ee235d461ca04,16,4689,95,0.0008,0.0034122414160801876,0.7183666139116185,-0.477207792502319
pog,1,b608ccb44928992e75009892971acd46,83668c24f1cbd74fb8e01a243e79a3a0,16,4689,84,0.0008,0.0034122414160801876,0.8124384324000447,-0.29966960695013156
pog,1,9fd21872baa91cc0713a7ee1d29529ca,814ed433f7b89cef654140214dfdaab5,15,36,1011,0.00075,0.4166666666666667,8.242664029014177,3.043110691812641
pog,1,594c45bd75088c708c8acb043ca9b377,b608ccb44928992e75009892971acd46,15,62,4689,0.00075,0.24193548387096775,1.0319278476048956,0.045342101050272365
pog,1,594c45bd75088c708c8acb043ca9b377,2450d5bfc87a1f5b96e2837f5c87a70c,15,62,3599,0.00075,0.24193548387096775,1.3444594824727298,0.42702627784636515
pog,1,c024d6d8b2a5878439b85d8146a91239,0ab410a4baf435f5b6496cb061c11dc1,15,89,1057,0.00075,0.16853932584269662,3.1890127879412793,1.673109882808887
pog,1,a68b85f0e84cbac87f49f5483e16fb6d,2b28f4772c30b8544c742f6a349a06b3,15,108,724,0.00075,0.1388888888888889,3.83670963781461,1.939869585911294
pog,1,a68b85f0e84cbac87f49f5483e16fb6d,841c8877534da01768696cd2375bab70,15,108,739,0.00075,0.1388888888888889,3.7588332581566686,1.9102849188483486
pog,1,f38776a72637f9103f9229c5f2c92e41,82462c11b65faedd60ec94210debc584,15,259,524,0.00075,0.05791505791505792,2.2104983937045004,1.1443716859339637
pog,1,44187dfef4ed2dd3669957cc9592514e,841c8877534da01768696cd2375bab70,15,267,739,0.00075,0.056179775280898875,1.5204269358835962,0.6044764893242631
pog,1,64fe11119537f0ea81cfb5e4d54b3c71,fc528592c3858f90196fbfacc814f235,15,383,2565,0.00075,0.0391644908616188,0.30537614706915245,-1.7113407172614055
pog,1,82462c11b65faedd60ec94210debc584,b608ccb44928992e75009892971acd46,15,524,4689,0.00075,0.02862595419847328,0.12209833311355633,-3.033884590100303
pog,1,82462c11b65faedd60ec94210debc584,f38776a72637f9103f9229c5f2c92e41,15,524,259,0.00075,0.02862595419847328,2.2104983937045004,1.1443716859339637
pog,1,2b28f4772c30b8544c742f6a349a06b3,a68b85f0e84cbac87f49f5483e16fb6d,15,724,108,0.00075,0.020718232044198894,3.83670963781461,1.939869585911294
pog,1,841c8877534da01768696cd2375bab70,44187dfef4ed2dd3669957cc9592514e,15,739,267,0.00075,0.02029769959404601,1.520426935883596,0.6044764893242629
pog,1,841c8877534da01768696cd2375bab70,a68b85f0e84cbac87f49f5483e16fb6d,15,739,108,0.00075,0.02029769959404601,3.758833258156668,1.9102849188483484
pog,1,8585a77eaebc91282b433359863cb569,46eacb79120159c0d446c08e1f671b0f,15,805,1613,0.00075,0.018633540372670808,0.2310420380988321,-2.113772720999654
pog,1,814ed433f7b89cef654140214dfdaab5,9fd21872baa91cc0713a7ee1d29529ca,15,1011,36,0.00075,0.01483679525222552,8.242664029014177,3.043110691812641
pog,1,0ab410a4baf435f5b6496cb061c11dc1,c024d6d8b2a5878439b85d8146a91239,15,1057,89,0.00075,0.014191106906338695,3.1890127879412797,1.6731098828088873
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,022ab423f035b47ac0af5046c51ed093,15,1372,1505,0.00075,0.010932944606413994,0.1452883004174617,-2.783009562661909
pog,1,022ab423f035b47ac0af5046c51ed093,2450d5bfc87a1f5b96e2837f5c87a70c,15,1505,3599,0.00075,0.009966777408637873,0.05538637070651777,-4.174325183413824
pog,1,022ab423f035b47ac0af5046c51ed093,bc11aa63d5a69b1b0f90c34fd2c62102,15,1505,1372,0.00075,0.009966777408637873,0.1452883004174617,-2.783009562661909
pog,1,46eacb79120159c0d446c08e1f671b0f,8585a77eaebc91282b433359863cb569,15,1613,805,0.00075,0.009299442033477991,0.23104203809883206,-2.113772720999654
pog,1,fc528592c3858f90196fbfacc814f235,64fe11119537f0ea81cfb5e4d54b3c71,15,2565,383,0.00075,0.005847953216374269,0.3053761470691524,-1.7113407172614057
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,594c45bd75088c708c8acb043ca9b377,15,3599,62,0.00075,0.004167824395665463,1.34445948247273,0.4270262778463654
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,022ab423f035b47ac0af5046c51ed093,15,3599,1505,0.00075,0.004167824395665463,0.05538637070651778,-4.174325183413824
pog,1,b608ccb44928992e75009892971acd46,594c45bd75088c708c8acb043ca9b377,15,4689,62,0.00075,0.003198976327575176,1.0319278476048954,0.04534210105027206
pog,1,b608ccb44928992e75009892971acd46,82462c11b65faedd60ec94210debc584,15,4689,524,0.00075,0.003198976327575176,0.12209833311355632,-3.0338845901003033
pog,1,c5a37fdeb54701aa580971fcfe834201,664162d351ab59ea042546db288bbf7c,14,68,10107,0.0007,0.20588235294117646,0.4074054673813723,-1.2954627534861993
pog,1,2637918fb4c6fbe3432dab045d841406,2450d5bfc87a1f5b96e2837f5c87a70c,14,70,3599,0.0007,0.2,1.1114198388441234,0.1524038977373596
pog,1,7b0b5e99f45560c0f83ee235d461ca04,a6cd655d1645f38869be793d5fb194cb,14,95,3991,0.0007,0.14736842105263157,0.7385037386751769,-0.4373228702351661
pog,1,58f1ddb77bfc5576db30fa20e53111fa,664162d351ab59ea042546db288bbf7c,14,249,10107,0.0007,0.05622489959839357,0.111259324425435,-3.168001844303941
pog,1,58f1ddb77bfc5576db30fa20e53111fa,c6ba1690407cbd175f036694488a914e,14,249,1256,0.0007,0.05622489959839357,0.895300949019006,-0.15955537935265432
pog,1,58f1ddb77bfc5576db30fa20e53111fa,f38776a72637f9103f9229c5f2c92e41,14,249,259,0.0007,0.05622489959839357,4.34169108867904,2.1182570818524185
pog,1,f38776a72637f9103f9229c5f2c92e41,58f1ddb77bfc5576db30fa20e53111fa,14,259,249,0.0007,0.05405405405405406,4.341691088679041,2.118257081852419
pog,1,44187dfef4ed2dd3669957cc9592514e,fc528592c3858f90196fbfacc814f235,14,267,2565,0.0007,0.052434456928838954,0.40884566806112244,-1.2903717405749169
pog,1,9e3e1aff5fca5f418e5e3679ff932c05,b608ccb44928992e75009892971acd46,14,367,4689,0.0007,0.03814713896457766,0.16270905934987273,-2.6196335149569796
pog,1,fbf269b6cc339b080853c548156a1050,022ab423f035b47ac0af5046c51ed093,14,438,1505,0.0007,0.0319634703196347,0.4247637251778698,-1.2352675296411844
pog,1,dab681fd76ae76e9421f7378ed0ed11d,19125833f147d19800e3aa39ecfc76c2,14,517,1150,0.0007,0.027079303675048357,0.4709444117399714,-1.0863713145396185
pog,1,b5512b7b61119e0a76d1f6b3bd6d2b94,0ab410a4baf435f5b6496cb061c11dc1,14,628,1057,0.0007,0.022292993630573247,0.4218163411650567,-1.2453131086672566
pog,1,0ab410a4baf435f5b6496cb061c11dc1,b5512b7b61119e0a76d1f6b3bd6d2b94,14,1057,628,0.0007,0.013245033112582781,0.4218163411650568,-1.2453131086672564
pog,1,19125833f147d19800e3aa39ecfc76c2,6eb82f81b7105a1112fec1bb3c8dd62b,14,1150,1421,0.0007,0.01217391304347826,0.17134289997858212,-2.5450416834674643
pog,1,19125833f147d19800e3aa39ecfc76c2,dab681fd76ae76e9421f7378ed0ed11d,14,1150,517,0.0007,0.01217391304347826,0.47094441173997137,-1.0863713145396188
pog,1,c6ba1690407cbd175f036694488a914e,58f1ddb77bfc5576db30fa20e53111fa,14,1256,249,0.0007,0.011146496815286623,0.8953009490190059,-0.15955537935265451
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,46eacb79120159c0d446c08e1f671b0f,14,1421,1613,0.0007,0.009852216748768473,0.12216015807524455,-3.0331542607913695
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,19125833f147d19800e3aa39ecfc76c2,14,1421,1150,0.0007,0.009852216748768473,0.17134289997858212,-2.5450416834674643
pog,1,022ab423f035b47ac0af5046c51ed093,fbf269b6cc339b080853c548156a1050,14,1505,438,0.0007,0.009302325581395349,0.4247637251778698,-1.2352675296411844
pog,1,46eacb79120159c0d446c08e1f671b0f,6eb82f81b7105a1112fec1bb3c8dd62b,14,1613,1421,0.0007,0.008679479231246125,0.12216015807524454,-3.0331542607913695
pog,1,fc528592c3858f90196fbfacc814f235,44187dfef4ed2dd3669957cc9592514e,14,2565,267,0.0007,0.005458089668615985,0.40884566806112244,-1.2903717405749169
pog,1,2450d5bfc87a1f5b96e2837f5c87a70c,2637918fb4c6fbe3432dab045d841406,14,3599,70,0.0007,0.003889969435954432,1.1114198388441234,0.1524038977373596
pog,1,a6cd655d1645f38869be793d5fb194cb,7b0b5e99f45560c0f83ee235d461ca04,14,3991,95,0.0007,0.003507892758707091,0.738503738675177,-0.43732287023516586
pog,1,b608ccb44928992e75009892971acd46,9e3e1aff5fca5f418e5e3679ff932c05,14,4689,367,0.0007,0.002985711239070164,0.16270905934987268,-2.61963351495698
pog,1,664162d351ab59ea042546db288bbf7c,58f1ddb77bfc5576db30fa20e53111fa,14,10107,249,0.0007,0.0013851785890966657,0.111259324425435,-3.168001844303941
pog,1,664162d351ab59ea042546db288bbf7c,c5a37fdeb54701aa580971fcfe834201,14,10107,68,0.0007,0.0013851785890966657,0.4074054673813723,-1.2954627534861993
pog,1,7c3f3d05228e2ee51736f64757cfb385,ecff24c1d93157b5c20fd73bb31faced,13,64,884,0.00065,0.203125,4.595588235294118,2.20024953829911
pog,1,6b0fd0d9ed161e73775d02021a82eebc,2deec110140f47a0a9b9fddf744f956e,13,74,198,0.00065,0.17567567567567569,17.745017745017744,4.149342111981982
pog,1,9fa5c6beaf93259bc3dcd4ead2b3397f,72b059d86956ec93bbe2ae5a6622f4bd,13,129,947,0.00065,0.10077519379844961,2.1283039872956624,1.0897042267989026
pog,1,23ee17885f87575534b44d099507a747,bc11aa63d5a69b1b0f90c34fd2c62102,13,168,1372,0.00065,0.07738095238095238,1.128002221296682,0.17376990873896908
pog,1,2deec110140f47a0a9b9fddf744f956e,6b0fd0d9ed161e73775d02021a82eebc,13,198,74,0.00065,0.06565656565656566,17.745017745017744,4.149342111981982
pog,1,44187dfef4ed2dd3669957cc9592514e,83fb64f0af37f88a42f311549fb261cb,13,267,772,0.00065,0.04868913857677903,1.2613766470668142,0.3349991287349072
pog,1,44187dfef4ed2dd3669957cc9592514e,de802e3a05e11e88ddd894aa58e0f4d9,13,267,1383,0.00065,0.04868913857677903,0.7041090177408391,-0.5061292751475066
pog,1,fbf269b6cc339b080853c548156a1050,3afab60a60abe737c6b12772e0fcec0a,13,438,1258,0.00065,0.02968036529680365,0.47186590296985137,-1.083551168789921
pog,1,fbf269b6cc339b080853c548156a1050,2b28f4772c30b8544c742f6a349a06b3,13,438,724,0.00065,0.02968036529680365,0.819899593834355,-0.2864808489938374
pog,1,2b28f4772c30b8544c742f6a349a06b3,fbf269b6cc339b080853c548156a1050,13,724,438,0.00065,0.017955801104972375,0.8198995938343551,-0.2864808489938372
pog,1,83fb64f0af37f88a42f311549fb261cb,44187dfef4ed2dd3669957cc9592514e,13,772,267,0.00065,0.01683937823834197,1.2613766470668142,0.3349991287349072
pog,1,8585a77eaebc91282b433359863cb569,0ab410a4baf435f5b6496cb061c11dc1,13,805,1057,0.00065,0.016149068322981366,0.3055642066789284,-1.7104525366941208
pog,1,ecff24c1d93157b5c20fd73bb31faced,7c3f3d05228e2ee51736f64757cfb385,13,884,64,0.00065,0.014705882352941176,4.595588235294118,2.20024953829911
pog,1,72b059d86956ec93bbe2ae5a6622f4bd,9fa5c6beaf93259bc3dcd4ead2b3397f,13,947,129,0.00065,0.013727560718057022,2.1283039872956624,1.0897042267989026
pog,1,0ab410a4baf435f5b6496cb061c11dc1,8585a77eaebc91282b433359863cb569,13,1057,805,0.00065,0.01229895931882687,0.3055642066789284,-1.7104525366941208
pog,1,3afab60a60abe737c6b12772e0fcec0a,fbf269b6cc339b080853c548156a1050,13,1258,438,0.00065,0.010333863275039745,0.47186590296985137,-1.083551168789921
pog,1,bc11aa63d5a69b1b0f90c34fd2c62102,23ee17885f87575534b44d099507a747,13,1372,168,0.00065,0.009475218658892129,1.128002221296682,0.17376990873896908
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,44187dfef4ed2dd3669957cc9592514e,13,1383,267,0.00065,0.009399855386840203,0.7041090177408391,-0.5061292751475066
pog,1,1d14b937ef24d01520848534952cee70,83fb64f0af37f88a42f311549fb261cb,12,33,772,0.0006,0.36363636363636365,9.420631182289213,3.2358237236440717
pog,1,1d14b937ef24d01520848534952cee70,814ed433f7b89cef654140214dfdaab5,12,33,1011,0.0006,0.36363636363636365,7.1935976980487375,2.8467134790091375
pog,1,188ff8c06949a640ea5ac102e60941ec,3afab60a60abe737c6b12772e0fcec0a,12,61,1258,0.0006,0.19672131147540983,3.1275248247282965,1.6450213358284302
pog,1,594c45bd75088c708c8acb043ca9b377,46eacb79120159c0d446c08e1f671b0f,12,62,1613,0.0006,0.1935483870967742,2.399856008639482,1.2629478467280877
pog,1,7c3f3d05228e2ee51736f64757cfb385,856a563554cc6f5b2bac63e3e8ff10b5,12,64,517,0.0006,0.1875,7.253384912959381,2.8586544099556708
pog,1,7c3f3d05228e2ee51736f64757cfb385,2deec110140f47a0a9b9fddf744f956e,12,64,198,0.0006,0.1875,18.939393939393938,4.243318260190996
pog,1,c5a37fdeb54701aa580971fcfe834201,814ed433f7b89cef654140214dfdaab5,12,68,1011,0.0006,0.17647058823529413,3.4910106475824754,1.8036447571172516
pog,1,c5a37fdeb54701aa580971fcfe834201,2450d5bfc87a1f5b96e2837f5c87a70c,12,68,3599,0.0006,0.17647058823529413,0.9806645636859913,-0.02816834790446122
pog,1,2637918fb4c6fbe3432dab045d841406,852a581f78e4f4d7ecf9972a038e440c,12,70,3520,0.0006,0.17142857142857143,0.9740259740259741,-0.03796785019902033
pog,1,6b0fd0d9ed161e73775d02021a82eebc,19125833f147d19800e3aa39ecfc76c2,12,74,1150,0.0006,0.16216216216216217,2.82021151586369,1.4958033688099184
pog,1,c024d6d8b2a5878439b85d8146a91239,841c8877534da01768696cd2375bab70,12,89,739,0.0006,0.1348314606741573,3.649024646120631,1.867510895158057
pog,1,7b0b5e99f45560c0f83ee235d461ca04,03bfc1d4783966c69cc6aef8247e0103,12,95,1957,0.0006,0.12631578947368421,1.2909125137831805,0.3683912313128539
pog,1,a68b85f0e84cbac87f49f5483e16fb6d,46eacb79120159c0d446c08e1f671b0f,12,108,1613,0.0006,0.1111111111111111,1.3776951160708135,0.4622566549514944
pog,1,23ee17885f87575534b44d099507a747,8476c833956c74092868c24514562b0b,12,168,1714,0.0006,0.07142857142857142,0.833472245374229,-0.26279393662065453
pog,1,23ee17885f87575534b44d099507a747,6eb82f81b7105a1112fec1bb3c8dd62b,12,168,1421,0.0006,0.07142857142857142,1.0053282396702523,0.00766661824906491
pog,1,2deec110140f47a0a9b9fddf744f956e,7c3f3d05228e2ee51736f64757cfb385,12,198,64,0.0006,0.06060606060606061,18.939393939393938,4.243318260190996
pog,1,f38776a72637f9103f9229c5f2c92e41,ecff24c1d93157b5c20fd73bb31faced,12,259,884,0.0006,0.04633204633204633,1.0482363423539893,0.06796403319262
pog,1,1199c4654170f33208d7932d7d2587a5,de802e3a05e11e88ddd894aa58e0f4d9,12,385,1383,0.0006,0.03116883116883117,0.4507423162520776,-1.1496251964621524
pog,1,856a563554cc6f5b2bac63e3e8ff10b5,7c3f3d05228e2ee51736f64757cfb385,12,517,64,0.0006,0.02321083172147002,7.253384912959381,2.8586544099556708
pog,1,b5512b7b61119e0a76d1f6b3bd6d2b94,2b28f4772c30b8544c742f6a349a06b3,12,628,724,0.0006,0.01910828025477707,0.5278530457120737,-0.921791755704227
pog,1,2b28f4772c30b8544c742f6a349a06b3,b5512b7b61119e0a76d1f6b3bd6d2b94,12,724,628,0.0006,0.016574585635359115,0.5278530457120738,-0.9217917557042267
pog,1,841c8877534da01768696cd2375bab70,c024d6d8b2a5878439b85d8146a91239,12,739,89,0.0006,0.016238159675236806,3.6490246461206306,1.8675108951580568
pog,1,841c8877534da01768696cd2375bab70,8476c833956c74092868c24514562b0b,12,739,1714,0.0006,0.016238159675236806,0.18947677567370835,-2.399907067988045
pog,1,83fb64f0af37f88a42f311549fb261cb,1d14b937ef24d01520848534952cee70,12,772,33,0.0006,0.015544041450777202,9.420631182289213,3.2358237236440717
pog,1,ecff24c1d93157b5c20fd73bb31faced,f38776a72637f9103f9229c5f2c92e41,12,884,259,0.0006,0.013574660633484163,1.0482363423539895,0.0679640331926203
pog,1,814ed433f7b89cef654140214dfdaab5,c5a37fdeb54701aa580971fcfe834201,12,1011,68,0.0006,0.011869436201780416,3.4910106475824754,1.8036447571172516
pog,1,814ed433f7b89cef654140214dfdaab5,1d14b937ef24d01520848534952cee70,12,1011,33,0.0006,0.011869436201780416,7.193597698048737,2.8467134790091375
pog,1,19125833f147d19800e3aa39ecfc76c2,6b0fd0d9ed161e73775d02021a82eebc,12,1150,74,0.0006,0.010434782608695653,2.82021151586369,1.4958033688099184
pog,1,3afab60a60abe737c6b12772e0fcec0a,188ff8c06949a640ea5ac102e60941ec,12,1258,61,0.0006,0.009538950715421303,3.127524824728296,1.64502133582843
pog,1,de802e3a05e11e88ddd894aa58e0f4d9,1199c4654170f33208d7932d7d2587a5,12,1383,385,0.0006,0.008676789587852495,0.45074231625207767,-1.1496251964621522
pog,1,6eb82f81b7105a1112fec1bb3c8dd62b,23ee17885f87575534b44d099507a747,12,1421,168,0.0006,0.00844475721323012,1.0053282396702525,0.0076666182490652286
