dataset,bundle_id,sample_idx,gt_category,gt_cosine,gt_rank,gt_representative_items
pog_dense,6435,1269,126c091a8ff171f694733a624089e68a,-0.0655006142787548,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6436,1270,664162d351ab59ea042546db288bbf7c,0.30928817512638596,19,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6436,1270,852a581f78e4f4d7ecf9972a038e440c,0.3868855152787368,17,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,6443,1271,58f1ddb77bfc5576db30fa20e53111fa,-0.7509216324761417,46,"[""【s o s】Converse 匡威经典高帮男女情侣帆布运动鞋101009 10 13"", ""【金小姐】VANS正品ERA情侣低帮帆布鞋男鞋女鞋VN-0EWZNVY"", ""converse 匡威1970s三星标白色高低帮帆布鞋162065c 162056c""]"
pog_dense,6445,1272,03bfc1d4783966c69cc6aef8247e0103,0.6103113215033029,13,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,6455,1273,126c091a8ff171f694733a624089e68a,-0.10957272434016405,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6455,1273,664162d351ab59ea042546db288bbf7c,0.98608568150122,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6455,1273,95c3a26ab13f3ec5cd28a281e3685e7b,0.9756963329191841,2,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,6457,1274,126c091a8ff171f694733a624089e68a,-0.19720517848249647,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6457,1274,664162d351ab59ea042546db288bbf7c,0.963977823077631,11,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6458,1275,664162d351ab59ea042546db288bbf7c,0.7565509816112915,4,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6462,1276,664162d351ab59ea042546db288bbf7c,0.8529137134361784,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6471,1277,664162d351ab59ea042546db288bbf7c,0.9568563607557616,18,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6475,1278,188ff8c06949a640ea5ac102e60941ec,0.9530888725410178,15,"[""s925纯银耳线银杏叶耳链淑女气质日韩简约小清新长款个性百搭流苏"", ""莫莉925银耳环韩国气质耳钉女耳线长款耳坠小红心个性流苏耳链"", ""五角星仿珍珠耳线流苏耳环韩国气质长款耳坠女生耳钉个性耳链饰品""]"
pog_dense,6475,1278,b608ccb44928992e75009892971acd46,0.8873826660261339,22,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6479,1279,95c3a26ab13f3ec5cd28a281e3685e7b,0.5054743477549007,10,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,6482,1280,852a581f78e4f4d7ecf9972a038e440c,-0.4159436763428116,40,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,6488,1281,022ab423f035b47ac0af5046c51ed093,0.3151095159413496,16,"[""roselingling 随性慵懒高领厚实灯笼落肩袖线条感保暖针织衫毛衣"", ""2018新款雪尼尔丝绒连帽大毛衣女韩版宽松学生上衣套头带帽衫秋冬"", ""MONA 新款针织连衣裙女中长款过膝毛衣修身加厚套头打底衫""]"
pog_dense,6488,1281,852a581f78e4f4d7ecf9972a038e440c,0.24862548700465528,20,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,6488,1281,b608ccb44928992e75009892971acd46,0.5039999459607194,10,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6490,1282,19125833f147d19800e3aa39ecfc76c2,0.28423296962334477,31,"[""劳士顿专柜正品女士手表女防水钨钢女表潮流时尚款女2019新款手链"", ""新款手表女白色皮带防水玫瑰金小清新女表学生韩版简约女士石英表"", ""2018新款韩版陶瓷手表女表时尚潮流石英表防水简约手表女士休闲表""]"
pog_dense,6490,1282,2450d5bfc87a1f5b96e2837f5c87a70c,0.5340777827106523,10,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,6490,1282,95c3a26ab13f3ec5cd28a281e3685e7b,0.5486817215854289,9,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,6496,1283,664162d351ab59ea042546db288bbf7c,0.34660104958302007,17,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6512,1284,03bfc1d4783966c69cc6aef8247e0103,0.5971218870385101,14,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,6521,1285,b608ccb44928992e75009892971acd46,0.4113957950381891,15,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6533,1286,b608ccb44928992e75009892971acd46,0.6935388001743801,6,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6535,1287,126c091a8ff171f694733a624089e68a,-0.239648125236537,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6538,1288,6eb82f81b7105a1112fec1bb3c8dd62b,0.5308488412029185,8,"[""米雪绒2018鄂尔多斯100%纯山羊绒毛衣短款套头羊绒衫女高领打底衫"", ""deessesicile2019早春简约慵懒风一字肩上衣薄款长袖露肩针织衫女"", ""复古气质 雕刻身型 单穿打底都很美！显瘦撞色V领羊毛衫针织衫""]"
pog_dense,6538,1288,a6cd655d1645f38869be793d5fb194cb,0.6054668037796711,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,6538,1288,b608ccb44928992e75009892971acd46,0.6506077028824939,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6542,1289,2450d5bfc87a1f5b96e2837f5c87a70c,0.9844953604275175,8,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,6546,1290,126c091a8ff171f694733a624089e68a,-0.17128774205487454,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6546,1290,2450d5bfc87a1f5b96e2837f5c87a70c,0.9864993464729341,1,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,6546,1290,44187dfef4ed2dd3669957cc9592514e,0.964734395890013,12,"[""Armani正品阿玛尼黑色皮带男士腕表防水简约商务石英手表男AR2411"", ""【阿里试用活动】仅限参加试用活动用户，单拍不发货！"", ""海外购澳洲 the horse 手表极简设计亚光黑色男女时尚腕表新款""]"
pog_dense,6548,1291,03bfc1d4783966c69cc6aef8247e0103,0.62346799352227,14,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,6548,1291,dab681fd76ae76e9421f7378ed0ed11d,0.5814814334376137,20,"[""【特价】BJHG欧美街头宽松帅气印花工装连帽套头棉衣潮男棉服外套"", ""棉衣男潮2018新款韩版潮流冬季连帽中长款加绒加厚青少年棉服外套"", ""SXF圣希梵连帽棉衣男 中长款冬季外套男 日系加厚棉服保暖棉袄潮""]"
pog_dense,6548,1291,ecff24c1d93157b5c20fd73bb31faced,0.6334775768236625,10,"[""NOTHOMME日系潮牌宽松版拼接撞色套头卫衣男款上衣印花街头"", ""男道春季新款搞怪女孩印花连帽卫衣男运动套头衫日系学生休闲外套"", ""春季日系潮流学生复古假两件撞色拼接卫衣男连帽宽松套头潮牌外套""]"
pog_dense,6551,1292,46eacb79120159c0d446c08e1f671b0f,0.5403531122912824,22,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,6551,1292,de802e3a05e11e88ddd894aa58e0f4d9,0.8820637093877846,2,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,6554,1293,0ab410a4baf435f5b6496cb061c11dc1,0.004007971753286696,29,"[""曼古银/曼谷银s925银耳钉时尚气质韩国简约短发小巧珍珠耳环女"", ""不对称欧美夸张心形珍珠银针耳钉女气质个性潮款耳环耳坠耳饰配饰"", ""会动的耳钉女韩国时尚气质蝴蝶网红耳环高级感长款流苏百搭耳线""]"
pog_dense,6556,1294,126c091a8ff171f694733a624089e68a,0.48087854781325545,28,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,6556,1294,46eacb79120159c0d446c08e1f671b0f,0.5403531122912824,22,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,6557,1295,664162d351ab59ea042546db288bbf7c,0.6332010842574114,8,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6557,1295,a6cd655d1645f38869be793d5fb194cb,0.8778819499532375,4,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,6561,1296,664162d351ab59ea042546db288bbf7c,0.963977823077631,11,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,6561,1296,de802e3a05e11e88ddd894aa58e0f4d9,0.6752191630194225,24,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,6564,1297,1199c4654170f33208d7932d7d2587a5,0.8211167362497283,23,"[""2018新款冬季打底甜美雪纺衫女系带长袖衬衫公主洋气淑女超仙上衣"", ""黑色一字肩露肩长袖上衣女chic早秋纯色短款套头性感收腰雪纺衫女"", ""荷叶边碎花雪纺衫女装短袖2019夏季新款百搭秋装洋气小衫漏肩衬衫""]"
pog_dense,6564,1297,95c3a26ab13f3ec5cd28a281e3685e7b,0.9383293711141083,3,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,6572,1298,2450d5bfc87a1f5b96e2837f5c87a70c,0.9740269777530236,11,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,6572,1298,44187dfef4ed2dd3669957cc9592514e,0.9817370805914962,9,"[""Armani正品阿玛尼黑色皮带男士腕表防水简约商务石英手表男AR2411"", ""【阿里试用活动】仅限参加试用活动用户，单拍不发货！"", ""海外购澳洲 the horse 手表极简设计亚光黑色男女时尚腕表新款""]"
pog_dense,6575,1299,b608ccb44928992e75009892971acd46,0.20801672225303566,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,6576,1300,852a581f78e4f4d7ecf9972a038e440c,-0.8529182868107084,63,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,6578,1301,b608ccb44928992e75009892971acd46,0.8211861033592296,3,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
